"Plot Title: MM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20683999, LBL: 10 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684001, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684008, LBL: 75)"
3282,11/17/21 01:00:01 AM,0.3195,0.3811,0.4493
3283,11/17/21 01:30:01 AM,0.3195,0.3804,0.4493
3284,11/17/21 02:00:01 AM,0.3195,0.3804,0.4493
3285,11/17/21 02:30:01 AM,0.3195,0.3798,0.4493
3286,11/17/21 03:00:01 AM,0.3195,0.3798,0.4493
3287,11/17/21 03:30:01 AM,0.3195,0.3798,0.4486
3288,11/17/21 04:00:01 AM,0.3192,0.3793,0.4493
3289,11/17/21 04:30:01 AM,0.3192,0.3793,0.4486
3290,11/17/21 05:00:01 AM,0.3192,0.3793,0.4486
3291,11/17/21 05:30:01 AM,0.3192,0.3787,0.4486
3292,11/17/21 06:00:01 AM,0.3192,0.3780,0.4486
3293,11/17/21 06:30:01 AM,0.3192,0.3780,0.4486
3294,11/17/21 07:00:01 AM,0.3192,0.3775,0.4486
3295,11/17/21 07:30:01 AM,0.3187,0.3775,0.4486
3296,11/17/21 08:00:01 AM,0.3187,0.3769,0.4486
3297,11/17/21 08:30:01 AM,0.3187,0.3769,0.4486
3298,11/17/21 09:00:01 AM,0.3187,0.3769,0.4486
3299,11/17/21 09:30:01 AM,0.3192,0.3762,0.4486
3300,11/17/21 10:00:01 AM,0.3195,0.3769,0.4486
3301,11/17/21 10:30:01 AM,0.3207,0.3775,0.4493
3302,11/17/21 11:00:01 AM,0.3216,0.3787,0.4486
3303,11/17/21 11:30:01 AM,0.3211,0.3793,0.4486
3304,11/17/21 12:00:01 PM,0.3211,0.3798,0.4486
3305,11/17/21 12:30:01 PM,0.3207,0.3798,0.4486
3306,11/17/21 01:00:01 PM,0.3207,0.3798,0.4486
3307,11/17/21 01:30:01 PM,0.3204,0.3793,0.4486
3308,11/17/21 02:00:01 PM,0.3199,0.3793,0.4486
3309,11/17/21 02:30:01 PM,0.3199,0.3787,0.4486
3310,11/17/21 03:00:01 PM,0.3195,0.3787,0.4486
3311,11/17/21 03:30:01 PM,0.3195,0.3787,0.4486
3312,11/17/21 04:00:01 PM,0.3195,0.3780,0.4486
3313,11/17/21 04:30:01 PM,0.3192,0.3780,0.4486
3314,11/17/21 05:00:01 PM,0.3187,0.3780,0.4486
3315,11/17/21 05:30:01 PM,0.3187,0.3775,0.4486
3316,11/17/21 06:00:01 PM,0.3187,0.3775,0.4486
3317,11/17/21 06:30:01 PM,0.3183,0.3775,0.4478
3318,11/17/21 07:00:01 PM,0.3183,0.3775,0.4486
3319,11/17/21 07:30:01 PM,0.3183,0.3769,0.4486
3320,11/17/21 08:00:01 PM,0.3183,0.3769,0.4478
3321,11/17/21 08:30:01 PM,0.3183,0.3769,0.4478
3322,11/17/21 09:00:01 PM,0.3183,0.3769,0.4478
3323,11/17/21 09:30:01 PM,0.3183,0.3762,0.4478
3324,11/17/21 10:00:01 PM,0.3183,0.3762,0.4478
3325,11/17/21 10:30:01 PM,0.3183,0.3758,0.4478
3326,11/17/21 11:00:01 PM,0.3183,0.3758,0.4478
3327,11/17/21 11:30:01 PM,0.3183,0.3751,0.4478
3328,11/18/21 12:00:01 AM,0.3183,0.3751,0.4478
3329,11/18/21 12:30:01 AM,0.3178,0.3751,0.4478
3330,11/18/21 01:00:01 AM,0.3183,0.3751,0.4478
3331,11/18/21 01:30:01 AM,0.3183,0.3746,0.4478
3332,11/18/21 02:00:01 AM,0.3183,0.3746,0.4478
3333,11/18/21 02:30:01 AM,0.3178,0.3746,0.4478
3334,11/18/21 03:00:01 AM,0.3183,0.3740,0.4478
3335,11/18/21 03:30:01 AM,0.3183,0.3746,0.4478
3336,11/18/21 04:00:01 AM,0.3183,0.3740,0.4471
3337,11/18/21 04:30:01 AM,0.3183,0.3740,0.4478
3338,11/18/21 05:00:01 AM,0.3183,0.3734,0.4471
3339,11/18/21 05:30:01 AM,0.3183,0.3740,0.4478
3340,11/18/21 06:00:01 AM,0.3178,0.3734,0.4478
3341,11/18/21 06:30:01 AM,0.3178,0.3734,0.4471
3342,11/18/21 07:00:01 AM,0.3178,0.3729,0.4478
3343,11/18/21 07:30:01 AM,0.3178,0.3729,0.4478
3344,11/18/21 08:00:01 AM,0.3178,0.3729,0.4478
3345,11/18/21 08:30:01 AM,0.3183,0.3729,0.4478
3346,11/18/21 09:00:01 AM,0.3183,0.3729,0.4478
3347,11/18/21 09:30:01 AM,0.3183,0.3729,0.4478
3348,11/18/21 10:00:01 AM,0.3195,0.3734,0.4478
3349,11/18/21 10:30:01 AM,0.3199,0.3740,0.4478
3350,11/18/21 11:00:01 AM,0.3199,0.3746,0.4478
3351,11/18/21 11:30:01 AM,0.3199,0.3751,0.4478
3352,11/18/21 12:00:01 PM,0.3195,0.3751,0.4478
3353,11/18/21 12:30:01 PM,0.3195,0.3758,0.4478
3354,11/18/21 01:00:01 PM,0.3195,0.3751,0.4486
3355,11/18/21 01:30:01 PM,0.3192,0.3751,0.4486
3356,11/18/21 02:00:01 PM,0.3192,0.3751,0.4486
3357,11/18/21 02:30:01 PM,0.3192,0.3751,0.4478
3358,11/18/21 03:00:01 PM,0.3192,0.3751,0.4486
3359,11/18/21 03:30:01 PM,0.3187,0.3746,0.4478
3360,11/18/21 04:00:01 PM,0.3187,0.3746,0.4486
3361,11/18/21 04:30:01 PM,0.3187,0.3746,0.4478
3362,11/18/21 05:00:01 PM,0.3183,0.3746,0.4486
3363,11/18/21 05:30:01 PM,0.3183,0.3746,0.4486
3364,11/18/21 06:00:01 PM,0.3183,0.3740,0.4478
3365,11/18/21 06:30:01 PM,0.3183,0.3740,0.4478
3366,11/18/21 07:00:01 PM,0.3183,0.3740,0.4478
3367,11/18/21 07:30:01 PM,0.3178,0.3740,0.4478
3368,11/18/21 08:00:01 PM,0.3178,0.3740,0.4478
3369,11/18/21 08:30:01 PM,0.3178,0.3740,0.4478
3370,11/18/21 09:00:01 PM,0.3178,0.3740,0.4478
3371,11/18/21 09:30:01 PM,0.3178,0.3734,0.4478
3372,11/18/21 10:00:01 PM,0.3178,0.3740,0.4478
3373,11/18/21 10:30:01 PM,0.3178,0.3734,0.4478
3374,11/18/21 11:00:01 PM,0.3178,0.3734,0.4478
3375,11/18/21 11:30:01 PM,0.3178,0.3734,0.4478
3376,11/19/21 12:00:01 AM,0.3192,0.3746,0.4478
3377,11/19/21 12:30:01 AM,0.3187,0.3751,0.4478
3378,11/19/21 01:00:01 AM,0.3187,0.3751,0.4478
3379,11/19/21 01:30:01 AM,0.3192,0.3751,0.4478
3380,11/19/21 02:00:01 AM,0.3192,0.3762,0.4486
3381,11/19/21 02:30:01 AM,0.3199,0.3762,0.4478
3382,11/19/21 03:00:01 AM,0.3195,0.3769,0.4486
3383,11/19/21 03:30:01 AM,0.3219,0.3793,0.4486
3384,11/19/21 04:00:01 AM,0.3219,0.3822,0.4486
3385,11/19/21 04:30:01 AM,0.3216,0.3834,0.4486
3386,11/19/21 05:00:01 AM,0.3219,0.3840,0.4486
3387,11/19/21 05:30:01 AM,0.3216,0.3847,0.4486
3388,11/19/21 06:00:01 AM,0.3223,0.3865,0.4486
3389,11/19/21 06:30:01 AM,0.3223,0.3877,0.4486
3390,11/19/21 07:00:01 AM,0.3223,0.3890,0.4486
3391,11/19/21 07:30:01 AM,0.3223,0.3890,0.4486
3392,11/19/21 08:00:01 AM,0.3223,0.3895,0.4486
3393,11/19/21 08:30:01 AM,0.3223,0.3895,0.4486
3394,11/19/21 09:00:01 AM,0.3223,0.3902,0.4486
3395,11/19/21 09:30:01 AM,0.3223,0.3902,0.4486
3396,11/19/21 10:00:01 AM,0.3223,0.3902,0.4486
3397,11/19/21 10:30:01 AM,0.3223,0.3902,0.4486
3398,11/19/21 11:00:01 AM,0.3223,0.3902,0.4486
3399,11/19/21 11:30:01 AM,0.3219,0.3895,0.4486
3400,11/19/21 12:00:01 PM,0.3219,0.3902,0.4486
3401,11/19/21 12:30:01 PM,0.3219,0.3895,0.4486
3402,11/19/21 01:00:01 PM,0.3219,0.3895,0.4486
3403,11/19/21 01:30:01 PM,0.3219,0.3895,0.4486
3404,11/19/21 02:00:01 PM,0.3216,0.3895,0.4486
3405,11/19/21 02:30:01 PM,0.3216,0.3895,0.4486
3406,11/19/21 03:00:01 PM,0.3216,0.3895,0.4486
3407,11/19/21 03:30:01 PM,0.3211,0.3890,0.4486
3408,11/19/21 04:00:01 PM,0.3211,0.3890,0.4486
3409,11/19/21 04:30:01 PM,0.3211,0.3890,0.4486
3410,11/19/21 05:00:01 PM,0.3211,0.3883,0.4486
3411,11/19/21 05:30:01 PM,0.3207,0.3883,0.4486
3412,11/19/21 06:00:01 PM,0.3207,0.3883,0.4486
3413,11/19/21 06:30:01 PM,0.3204,0.3877,0.4478
3414,11/19/21 07:00:01 PM,0.3204,0.3877,0.4486
3415,11/19/21 07:30:01 PM,0.3204,0.3877,0.4486
3416,11/19/21 08:00:01 PM,0.3204,0.3872,0.4486
3417,11/19/21 08:30:01 PM,0.3204,0.3872,0.4486
3418,11/19/21 09:00:01 PM,0.3204,0.3865,0.4486
3419,11/19/21 09:30:01 PM,0.3204,0.3865,0.4486
3420,11/19/21 10:00:01 PM,0.3204,0.3859,0.4486
3421,11/19/21 10:30:01 PM,0.3204,0.3859,0.4486
3422,11/19/21 11:00:01 PM,0.3204,0.3859,0.4486
3423,11/19/21 11:30:01 PM,0.3204,0.3854,0.4478
3424,11/20/21 12:00:01 AM,0.3204,0.3854,0.4478
3425,11/20/21 12:30:01 AM,0.3199,0.3847,0.4478
3426,11/20/21 01:00:01 AM,0.3199,0.3840,0.4478
3427,11/20/21 01:30:01 AM,0.3199,0.3840,0.4478
3428,11/20/21 02:00:01 AM,0.3199,0.3834,0.4478
3429,11/20/21 02:30:01 AM,0.3199,0.3834,0.4478
3430,11/20/21 03:00:01 AM,0.3195,0.3829,0.4478
3431,11/20/21 03:30:01 AM,0.3195,0.3822,0.4478
3432,11/20/21 04:00:01 AM,0.3195,0.3822,0.4478
3433,11/20/21 04:30:01 AM,0.3195,0.3816,0.4478
3434,11/20/21 05:00:01 AM,0.3195,0.3811,0.4478
3435,11/20/21 05:30:01 AM,0.3192,0.3811,0.4478
3436,11/20/21 06:00:01 AM,0.3192,0.3804,0.4478
3437,11/20/21 06:30:01 AM,0.3192,0.3798,0.4478
3438,11/20/21 07:00:01 AM,0.3192,0.3793,0.4486
3439,11/20/21 07:30:01 AM,0.3187,0.3793,0.4478
3440,11/20/21 08:00:01 AM,0.3187,0.3787,0.4486
3441,11/20/21 08:30:01 AM,0.3187,0.3787,0.4478
3442,11/20/21 09:00:01 AM,0.3187,0.3780,0.4486
3443,11/20/21 09:30:01 AM,0.3192,0.3780,0.4486
3444,11/20/21 10:00:01 AM,0.3199,0.3780,0.4486
3445,11/20/21 10:30:01 AM,0.3211,0.3793,0.4486
3446,11/20/21 11:00:01 AM,0.3219,0.3811,0.4486
3447,11/20/21 11:30:01 AM,0.3216,0.3816,0.4486
3448,11/20/21 12:00:01 PM,0.3211,0.3822,0.4493
3449,11/20/21 12:30:01 PM,0.3207,0.3822,0.4486
3450,11/20/21 01:00:01 PM,0.3207,0.3822,0.4486
3451,11/20/21 01:30:01 PM,0.3204,0.3816,0.4486
3452,11/20/21 02:00:01 PM,0.3204,0.3816,0.4493
3453,11/20/21 02:30:01 PM,0.3199,0.3811,0.4486
3454,11/20/21 03:00:01 PM,0.3195,0.3811,0.4486
3455,11/20/21 03:30:01 PM,0.3195,0.3804,0.4486
3456,11/20/21 04:00:01 PM,0.3192,0.3804,0.4486
3457,11/20/21 04:30:01 PM,0.3192,0.3798,0.4486
3458,11/20/21 05:00:01 PM,0.3187,0.3798,0.4486
3459,11/20/21 05:30:01 PM,0.3187,0.3793,0.4486
3460,11/20/21 06:00:01 PM,0.3183,0.3793,0.4486
3461,11/20/21 06:30:01 PM,0.3183,0.3793,0.4486
3462,11/20/21 07:00:01 PM,0.3178,0.3793,0.4486
3463,11/20/21 07:30:01 PM,0.3183,0.3787,0.4486
3464,11/20/21 08:00:01 PM,0.3183,0.3780,0.4486
3465,11/20/21 08:30:01 PM,0.3183,0.3780,0.4486
3466,11/20/21 09:00:01 PM,0.3183,0.3780,0.4486
3467,11/20/21 09:30:01 PM,0.3183,0.3775,0.4486
3468,11/20/21 10:00:01 PM,0.3183,0.3775,0.4486
3469,11/20/21 10:30:01 PM,0.3183,0.3775,0.4486
3470,11/20/21 11:00:01 PM,0.3178,0.3769,0.4486
3471,11/20/21 11:30:01 PM,0.3178,0.3769,0.4486
3472,11/21/21 12:00:01 AM,0.3178,0.3762,0.4486
3473,11/21/21 12:30:01 AM,0.3178,0.3758,0.4478
3474,11/21/21 01:00:01 AM,0.3178,0.3758,0.4478
3475,11/21/21 01:30:01 AM,0.3178,0.3751,0.4486
3476,11/21/21 02:00:01 AM,0.3175,0.3751,0.4478
3477,11/21/21 02:30:01 AM,0.3175,0.3751,0.4478
3478,11/21/21 03:00:01 AM,0.3175,0.3746,0.4478
3479,11/21/21 03:30:01 AM,0.3175,0.3746,0.4478
3480,11/21/21 04:00:01 AM,0.3175,0.3740,0.4478
3481,11/21/21 04:30:01 AM,0.3175,0.3740,0.4478
3482,11/21/21 05:00:01 AM,0.3171,0.3734,0.4478
3483,11/21/21 05:30:01 AM,0.3171,0.3734,0.4471
3484,11/21/21 06:00:01 AM,0.3171,0.3729,0.4471
3485,11/21/21 06:30:01 AM,0.3171,0.3729,0.4471
3486,11/21/21 07:00:01 AM,0.3168,0.3722,0.4471
3487,11/21/21 07:30:01 AM,0.3168,0.3722,0.4471
3488,11/21/21 08:00:01 AM,0.3163,0.3722,0.4471
3489,11/21/21 08:30:01 AM,0.3163,0.3716,0.4471
3490,11/21/21 09:00:01 AM,0.3168,0.3716,0.4471
3491,11/21/21 09:30:01 AM,0.3171,0.3716,0.4471
3492,11/21/21 10:00:01 AM,0.3171,0.3716,0.4471
3493,11/21/21 10:30:01 AM,0.3187,0.3716,0.4471
3494,11/21/21 11:00:01 AM,0.3199,0.3729,0.4478
3495,11/21/21 11:30:01 AM,0.3207,0.3734,0.4478
3496,11/21/21 12:00:01 PM,0.3199,0.3751,0.4478
3497,11/21/21 12:30:01 PM,0.3195,0.3751,0.4486
3498,11/21/21 01:00:01 PM,0.3192,0.3758,0.4478
3499,11/21/21 01:30:01 PM,0.3187,0.3751,0.4478
3500,11/21/21 02:00:01 PM,0.3183,0.3751,0.4478
3501,11/21/21 02:30:01 PM,0.3178,0.3751,0.4478
3502,11/21/21 03:00:01 PM,0.3178,0.3746,0.4486
3503,11/21/21 03:30:01 PM,0.3175,0.3746,0.4478
3504,11/21/21 04:00:01 PM,0.3175,0.3740,0.4486
3505,11/21/21 04:30:01 PM,0.3171,0.3740,0.4478
3506,11/21/21 05:00:01 PM,0.3171,0.3734,0.4478
3507,11/21/21 05:30:01 PM,0.3168,0.3740,0.4478
3508,11/21/21 06:00:01 PM,0.3168,0.3734,0.4478
3509,11/21/21 06:30:01 PM,0.3168,0.3734,0.4478
3510,11/21/21 07:00:01 PM,0.3163,0.3734,0.4478
3511,11/21/21 07:30:01 PM,0.3163,0.3734,0.4478
3512,11/21/21 08:00:01 PM,0.3163,0.3729,0.4471
3513,11/21/21 08:30:01 PM,0.3163,0.3729,0.4478
3514,11/21/21 09:00:01 PM,0.3163,0.3729,0.4471
3515,11/21/21 09:30:01 PM,0.3160,0.3722,0.4471
3516,11/21/21 10:00:01 PM,0.3163,0.3722,0.4471
3517,11/21/21 10:30:01 PM,0.3160,0.3722,0.4471
3518,11/21/21 11:00:01 PM,0.3160,0.3716,0.4471
3519,11/21/21 11:30:01 PM,0.3160,0.3716,0.4471
3520,11/22/21 12:00:01 AM,0.3160,0.3711,0.4471
3521,11/22/21 12:30:01 AM,0.3160,0.3711,0.4471
3522,11/22/21 01:00:01 AM,0.3156,0.3705,0.4471
3523,11/22/21 01:30:01 AM,0.3156,0.3705,0.4471
3524,11/22/21 02:00:01 AM,0.3156,0.3705,0.4471
3525,11/22/21 02:30:01 AM,0.3156,0.3699,0.4464
3526,11/22/21 03:00:01 AM,0.3156,0.3699,0.4464
3527,11/22/21 03:30:01 AM,0.3156,0.3699,0.4464
3528,11/22/21 04:00:01 AM,0.3151,0.3694,0.4464
3529,11/22/21 04:30:01 AM,0.3151,0.3694,0.4464
3530,11/22/21 05:00:01 AM,0.3151,0.3694,0.4464
3531,11/22/21 05:30:01 AM,0.3151,0.3688,0.4464
3532,11/22/21 06:00:01 AM,0.3151,0.3688,0.4464
3533,11/22/21 06:30:01 AM,0.3151,0.3688,0.4464
3534,11/22/21 07:00:01 AM,0.3148,0.3688,0.4464
3535,11/22/21 07:30:01 AM,0.3148,0.3683,0.4464
3536,11/22/21 08:00:01 AM,0.3148,0.3683,0.4457
3537,11/22/21 08:30:01 AM,0.3148,0.3683,0.4464
3538,11/22/21 09:00:01 AM,0.3148,0.3677,0.4464
3539,11/22/21 09:30:01 AM,0.3151,0.3677,0.4464
3540,11/22/21 10:00:01 AM,0.3151,0.3677,0.4464
3541,11/22/21 10:30:01 AM,0.3160,0.3677,0.4464
3542,11/22/21 11:00:01 AM,0.3175,0.3683,0.4471
3543,11/22/21 11:30:01 AM,0.3187,0.3688,0.4471
3544,11/22/21 12:00:01 PM,0.3192,0.3705,0.4471
3545,11/22/21 12:30:01 PM,0.3183,0.3711,0.4471
3546,11/22/21 01:00:01 PM,0.3178,0.3716,0.4471
3547,11/22/21 01:30:01 PM,0.3175,0.3716,0.4478
3548,11/22/21 02:00:01 PM,0.3175,0.3722,0.4478
3549,11/22/21 02:30:01 PM,0.3171,0.3716,0.4478
3550,11/22/21 03:00:01 PM,0.3171,0.3716,0.4478
3551,11/22/21 03:30:01 PM,0.3168,0.3716,0.4471
3552,11/22/21 04:00:01 PM,0.3163,0.3711,0.4471
3553,11/22/21 04:30:01 PM,0.3163,0.3711,0.4471
3554,11/22/21 05:00:01 PM,0.3160,0.3711,0.4471
3555,11/22/21 05:30:01 PM,0.3160,0.3705,0.4471
3556,11/22/21 06:00:01 PM,0.3160,0.3711,0.4464
3557,11/22/21 06:30:01 PM,0.3156,0.3711,0.4471
3558,11/22/21 07:00:01 PM,0.3156,0.3705,0.4464
3559,11/22/21 07:30:01 PM,0.3151,0.3705,0.4471
3560,11/22/21 08:00:01 PM,0.3151,0.3705,0.4464
3561,11/22/21 08:30:01 PM,0.3151,0.3699,0.4464
3562,11/22/21 09:00:01 PM,0.3151,0.3699,0.4464
3563,11/22/21 09:30:01 PM,0.3148,0.3694,0.4464
3564,11/22/21 10:00:01 PM,0.3148,0.3694,0.4464
3565,11/22/21 10:30:01 PM,0.3148,0.3694,0.4464
3566,11/22/21 11:00:01 PM,0.3148,0.3688,0.4464
3567,11/22/21 11:30:01 PM,0.3148,0.3688,0.4464
3568,11/23/21 12:00:01 AM,0.3148,0.3688,0.4464
3569,11/23/21 12:30:01 AM,0.3148,0.3683,0.4457
3570,11/23/21 01:00:01 AM,0.3148,0.3683,0.4457
3571,11/23/21 01:30:01 AM,0.3148,0.3683,0.4457
3572,11/23/21 02:00:01 AM,0.3148,0.3677,0.4457
3573,11/23/21 02:30:01 AM,0.3148,0.3677,0.4457
3574,11/23/21 03:00:01 AM,0.3144,0.3677,0.4457
3575,11/23/21 03:30:01 AM,0.3144,0.3671,0.4451
3576,11/23/21 04:00:01 AM,0.3144,0.3671,0.4457
3577,11/23/21 04:30:01 AM,0.3144,0.3671,0.4457
3578,11/23/21 05:00:01 AM,0.3144,0.3671,0.4451
3579,11/23/21 05:30:01 AM,0.3140,0.3666,0.4451
3580,11/23/21 06:00:01 AM,0.3144,0.3666,0.4451
3581,11/23/21 06:30:01 AM,0.3144,0.3666,0.4451
3582,11/23/21 07:00:01 AM,0.3144,0.3666,0.4457
3583,11/23/21 07:30:01 AM,0.3148,0.3666,0.4451
3584,11/23/21 08:00:01 AM,0.3144,0.3666,0.4457
3585,11/23/21 08:30:01 AM,0.3148,0.3660,0.4451
3586,11/23/21 09:00:01 AM,0.3148,0.3660,0.4457
3587,11/23/21 09:30:01 AM,0.3151,0.3660,0.4457
3588,11/23/21 10:00:01 AM,0.3151,0.3660,0.4457
3589,11/23/21 10:30:01 AM,0.3171,0.3666,0.4457
3590,11/23/21 11:00:01 AM,0.3178,0.3671,0.4457
3591,11/23/21 11:30:01 AM,0.3175,0.3683,0.4464
3592,11/23/21 12:00:01 PM,0.3175,0.3688,0.4464
3593,11/23/21 12:30:01 PM,0.3171,0.3688,0.4464
3594,11/23/21 01:00:01 PM,0.3168,0.3688,0.4464
3595,11/23/21 01:30:01 PM,0.3163,0.3688,0.4464
3596,11/23/21 02:00:01 PM,0.3160,0.3683,0.4464
3597,11/23/21 02:30:01 PM,0.3156,0.3683,0.4464
3598,11/23/21 03:00:01 PM,0.3156,0.3683,0.4464
3599,11/23/21 03:30:01 PM,0.3151,0.3677,0.4464
3600,11/23/21 04:00:01 PM,0.3148,0.3677,0.4464
3601,11/23/21 04:30:01 PM,0.3148,0.3677,0.4464
3602,11/23/21 05:00:01 PM,0.3144,0.3671,0.4464
3603,11/23/21 05:30:01 PM,0.3144,0.3671,0.4457
3604,11/23/21 06:00:01 PM,0.3144,0.3671,0.4457
3605,11/23/21 06:30:01 PM,0.3144,0.3666,0.4457
3606,11/23/21 07:00:01 PM,0.3140,0.3666,0.4457
3607,11/23/21 07:30:01 PM,0.3140,0.3666,0.4457
3608,11/23/21 08:00:01 PM,0.3140,0.3666,0.4457
3609,11/23/21 08:30:01 PM,0.3136,0.3660,0.4451
3610,11/23/21 09:00:01 PM,0.3136,0.3660,0.4451
3611,11/23/21 09:30:01 PM,0.3136,0.3655,0.4451
3612,11/23/21 10:00:01 PM,0.3136,0.3655,0.4451
3613,11/23/21 10:30:01 PM,0.3136,0.3655,0.4451
3614,11/23/21 11:00:01 PM,0.3133,0.3649,0.4451
3615,11/23/21 11:30:01 PM,0.3133,0.3649,0.4451
3616,11/24/21 12:00:01 AM,0.3133,0.3649,0.4451
3617,11/24/21 12:30:01 AM,0.3133,0.3643,0.4451
3618,11/24/21 01:00:01 AM,0.3128,0.3643,0.4444
3619,11/24/21 01:30:01 AM,0.3128,0.3638,0.4451
3620,11/24/21 02:00:01 AM,0.3128,0.3632,0.4444
3621,11/24/21 02:30:01 AM,0.3128,0.3632,0.4444
3622,11/24/21 03:00:01 AM,0.3128,0.3632,0.4444
3623,11/24/21 03:30:01 AM,0.3125,0.3628,0.4444
3624,11/24/21 04:00:01 AM,0.3125,0.3628,0.4444
3625,11/24/21 04:30:01 AM,0.3125,0.3622,0.4444
3626,11/24/21 05:00:01 AM,0.3125,0.3622,0.4444
3627,11/24/21 05:30:01 AM,0.3125,0.3622,0.4444
3628,11/24/21 06:00:01 AM,0.3125,0.3616,0.4444
3629,11/24/21 06:30:01 AM,0.3125,0.3616,0.4444
3630,11/24/21 07:00:01 AM,0.3125,0.3616,0.4444
3631,11/24/21 07:30:01 AM,0.3121,0.3616,0.4444
3632,11/24/21 08:00:01 AM,0.3121,0.3611,0.4437
3633,11/24/21 08:30:01 AM,0.3121,0.3611,0.4444
3634,11/24/21 09:00:01 AM,0.3121,0.3605,0.4444
3635,11/24/21 09:30:01 AM,0.3125,0.3605,0.4444
3636,11/24/21 10:00:01 AM,0.3125,0.3605,0.4444
3637,11/24/21 10:30:01 AM,0.3125,0.3605,0.4444
3638,11/24/21 11:00:01 AM,0.3128,0.3605,0.4444
3639,11/24/21 11:30:01 AM,0.3140,0.3605,0.4444
3640,11/24/21 12:00:01 PM,0.3151,0.3611,0.4444
3641,11/24/21 12:30:01 PM,0.3163,0.3616,0.4444
3642,11/24/21 01:00:01 PM,0.3168,0.3622,0.4444
3643,11/24/21 01:30:01 PM,0.3163,0.3628,0.4451
3644,11/24/21 02:00:01 PM,0.3156,0.3628,0.4451
3645,11/24/21 02:30:01 PM,0.3151,0.3632,0.4451
3646,11/24/21 03:00:01 PM,0.3148,0.3628,0.4451
3647,11/24/21 03:30:01 PM,0.3144,0.3632,0.4451
3648,11/24/21 04:00:01 PM,0.3144,0.3628,0.4451
3649,11/24/21 04:30:01 PM,0.3140,0.3628,0.4451
3650,11/24/21 05:00:01 PM,0.3136,0.3628,0.4451
3651,11/24/21 05:30:01 PM,0.3136,0.3622,0.4451
3652,11/24/21 06:00:01 PM,0.3133,0.3622,0.4451
3653,11/24/21 06:30:01 PM,0.3133,0.3616,0.4451
3654,11/24/21 07:00:01 PM,0.3128,0.3616,0.4451
3655,11/24/21 07:30:01 PM,0.3128,0.3616,0.4444
3656,11/24/21 08:00:01 PM,0.3125,0.3611,0.4444
3657,11/24/21 08:30:01 PM,0.3125,0.3611,0.4444
3658,11/24/21 09:00:01 PM,0.3125,0.3605,0.4444
3659,11/24/21 09:30:01 PM,0.3121,0.3605,0.4444
3660,11/24/21 10:00:01 PM,0.3121,0.3605,0.4444
3661,11/24/21 10:30:01 PM,0.3121,0.3600,0.4437
3662,11/24/21 11:00:01 PM,0.3118,0.3600,0.4437
3663,11/24/21 11:30:01 PM,0.3118,0.3600,0.4437
3664,11/25/21 12:00:01 AM,0.3118,0.3600,0.4444
3665,11/25/21 12:30:01 AM,0.3113,0.3594,0.4444
3666,11/25/21 01:00:01 AM,0.3113,0.3594,0.4437
3667,11/25/21 01:30:01 AM,0.3113,0.3590,0.4437
3668,11/25/21 02:00:01 AM,0.3113,0.3590,0.4437
3669,11/25/21 02:30:01 AM,0.3113,0.3590,0.4437
3670,11/25/21 03:00:01 AM,0.3110,0.3590,0.4437
3671,11/25/21 03:30:01 AM,0.3110,0.3584,0.4437
3672,11/25/21 04:00:01 AM,0.3110,0.3584,0.4437
3673,11/25/21 04:30:01 AM,0.3110,0.3584,0.4437
3674,11/25/21 05:00:01 AM,0.3106,0.3578,0.4437
3675,11/25/21 05:30:01 AM,0.3106,0.3578,0.4437
3676,11/25/21 06:00:01 AM,0.3106,0.3578,0.4437
3677,11/25/21 06:30:01 AM,0.3106,0.3573,0.4437
3678,11/25/21 07:00:01 AM,0.3106,0.3578,0.4437
3679,11/25/21 07:30:01 AM,0.3106,0.3573,0.4437
3680,11/25/21 08:00:01 AM,0.3106,0.3573,0.4437
3681,11/25/21 08:30:01 AM,0.3102,0.3568,0.4437
3682,11/25/21 09:00:01 AM,0.3106,0.3568,0.4437
3683,11/25/21 09:30:01 AM,0.3106,0.3568,0.4444
3684,11/25/21 10:00:01 AM,0.3110,0.3568,0.4444
3685,11/25/21 10:30:01 AM,0.3110,0.3568,0.4444
3686,11/25/21 11:00:01 AM,0.3113,0.3568,0.4444
3687,11/25/21 11:30:01 AM,0.3121,0.3568,0.4444
3688,11/25/21 12:00:01 PM,0.3133,0.3568,0.4444
3689,11/25/21 12:30:01 PM,0.3148,0.3578,0.4444
3690,11/25/21 01:00:01 PM,0.3156,0.3584,0.4444
3691,11/25/21 01:30:01 PM,0.3156,0.3590,0.4444
3692,11/25/21 02:00:01 PM,0.3151,0.3594,0.4437
3693,11/25/21 02:30:01 PM,0.3148,0.3594,0.4444
3694,11/25/21 03:00:01 PM,0.3140,0.3600,0.4444
3695,11/25/21 03:30:01 PM,0.3136,0.3594,0.4444
3696,11/25/21 04:00:01 PM,0.3133,0.3594,0.4444
3697,11/25/21 04:30:01 PM,0.3133,0.3594,0.4444
3698,11/25/21 05:00:01 PM,0.3128,0.3594,0.4444
3699,11/25/21 05:30:01 PM,0.3125,0.3594,0.4437
3700,11/25/21 06:00:01 PM,0.3125,0.3594,0.4444
