"Plot Title: MMSM3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446554, SEN S/N: 20684003, LBL: MMSM3 10 cm)","Water Content, m³/m³ (LGR S/N: 20446554, SEN S/N: 20684006, LBL: MMSM3 30 cm)"
1512,10/11/21 04:30:01 AM,0.1876,0.2550
1513,10/11/21 05:00:01 AM,0.1872,0.2550
1514,10/11/21 05:30:01 AM,0.1872,0.2550
1515,10/11/21 06:00:01 AM,0.1872,0.2550
1516,10/11/21 06:30:01 AM,0.1872,0.2550
1517,10/11/21 07:00:01 AM,0.1876,0.2550
1518,10/11/21 07:30:01 AM,0.1872,0.2550
1519,10/11/21 08:00:01 AM,0.1872,0.2550
1520,10/11/21 08:30:01 AM,0.1876,0.2550
1521,10/11/21 09:00:01 AM,0.1876,0.2553
1522,10/11/21 09:30:01 AM,0.1876,0.2550
1523,10/11/21 10:00:01 AM,0.1876,0.2553
1524,10/11/21 10:30:01 AM,0.1876,0.2553
1525,10/11/21 11:00:01 AM,0.1876,0.2553
1526,10/11/21 11:30:01 AM,0.1876,0.2553
1527,10/11/21 12:00:01 PM,0.1876,0.2553
1528,10/11/21 12:30:01 PM,0.1881,0.2553
1529,10/11/21 01:00:01 PM,0.1881,0.2553
1530,10/11/21 01:30:01 PM,0.1881,0.2553
1531,10/11/21 02:00:01 PM,0.1881,0.2553
1532,10/11/21 02:30:01 PM,0.1881,0.2553
1533,10/11/21 03:00:01 PM,0.1885,0.2553
1534,10/11/21 03:30:01 PM,0.1881,0.2553
1535,10/11/21 04:00:01 PM,0.1885,0.2553
1536,10/11/21 04:30:01 PM,0.1881,0.2553
1537,10/11/21 05:00:01 PM,0.1881,0.2553
1538,10/11/21 05:30:01 PM,0.1881,0.2550
1539,10/11/21 06:00:01 PM,0.1881,0.2550
1540,10/11/21 06:30:01 PM,0.1881,0.2550
1541,10/11/21 07:00:01 PM,0.1876,0.2550
1542,10/11/21 07:30:01 PM,0.1876,0.2550
1543,10/11/21 08:00:01 PM,0.1876,0.2550
1544,10/11/21 08:30:01 PM,0.1876,0.2550
1545,10/11/21 09:00:01 PM,0.1876,0.2550
1546,10/11/21 09:30:01 PM,0.1876,0.2550
1547,10/11/21 10:00:01 PM,0.1876,0.2550
1548,10/11/21 10:30:01 PM,0.1876,0.2550
1549,10/11/21 11:00:01 PM,0.1876,0.2550
1550,10/11/21 11:30:01 PM,0.1876,0.2550
1551,10/12/21 12:00:01 AM,0.1872,0.2550
1552,10/12/21 12:30:01 AM,0.1872,0.2550
1553,10/12/21 01:00:01 AM,0.1872,0.2550
1554,10/12/21 01:30:01 AM,0.1876,0.2550
1555,10/12/21 02:00:01 AM,0.1876,0.2550
1556,10/12/21 02:30:01 AM,0.1876,0.2550
1557,10/12/21 03:00:01 AM,0.1872,0.2550
1558,10/12/21 03:30:01 AM,0.1872,0.2550
1559,10/12/21 04:00:01 AM,0.1872,0.2550
1560,10/12/21 04:30:01 AM,0.1876,0.2550
1561,10/12/21 05:00:01 AM,0.1872,0.2546
1562,10/12/21 05:30:01 AM,0.1872,0.2546
1563,10/12/21 06:00:01 AM,0.1872,0.2546
1564,10/12/21 06:30:01 AM,0.1872,0.2546
1565,10/12/21 07:00:01 AM,0.1872,0.2546
1566,10/12/21 07:30:01 AM,0.1872,0.2546
1567,10/12/21 08:00:01 AM,0.1876,0.2546
1568,10/12/21 08:30:01 AM,0.1876,0.2550
1569,10/12/21 09:00:01 AM,0.1881,0.2550
1570,10/12/21 09:30:01 AM,0.1881,0.2550
1571,10/12/21 10:00:01 AM,0.1881,0.2550
1572,10/12/21 10:30:01 AM,0.1881,0.2550
1573,10/12/21 11:00:01 AM,0.1885,0.2550
1574,10/12/21 11:30:01 AM,0.1881,0.2550
1575,10/12/21 12:00:01 PM,0.1885,0.2550
1576,10/12/21 12:30:01 PM,0.1885,0.2550
1577,10/12/21 01:00:01 PM,0.1885,0.2553
1578,10/12/21 01:30:01 PM,0.1885,0.2553
1579,10/12/21 02:00:01 PM,0.1885,0.2553
1580,10/12/21 02:30:01 PM,0.1885,0.2553
1581,10/12/21 03:00:01 PM,0.1885,0.2553
1582,10/12/21 03:30:01 PM,0.1885,0.2553
1583,10/12/21 04:00:01 PM,0.1885,0.2553
1584,10/12/21 04:30:01 PM,0.1885,0.2553
1585,10/12/21 05:00:01 PM,0.1885,0.2553
1586,10/12/21 05:30:01 PM,0.1885,0.2553
1587,10/12/21 06:00:01 PM,0.1885,0.2553
1588,10/12/21 06:30:01 PM,0.1885,0.2553
1589,10/12/21 07:00:01 PM,0.1881,0.2553
1590,10/12/21 07:30:01 PM,0.1881,0.2553
1591,10/12/21 08:00:01 PM,0.1881,0.2550
1592,10/12/21 08:30:01 PM,0.1881,0.2553
1593,10/12/21 09:00:01 PM,0.1876,0.2550
1594,10/12/21 09:30:01 PM,0.1876,0.2553
1595,10/12/21 10:00:01 PM,0.1876,0.2553
1596,10/12/21 10:30:01 PM,0.1876,0.2550
1597,10/12/21 11:00:01 PM,0.1876,0.2550
1598,10/12/21 11:30:01 PM,0.1876,0.2550
1599,10/13/21 12:00:01 AM,0.1876,0.2550
1600,10/13/21 12:30:01 AM,0.1876,0.2550
1601,10/13/21 01:00:01 AM,0.1876,0.2550
1602,10/13/21 01:30:01 AM,0.1876,0.2550
1603,10/13/21 02:00:01 AM,0.1876,0.2550
1604,10/13/21 02:30:01 AM,0.1876,0.2550
1605,10/13/21 03:00:01 AM,0.1876,0.2550
1606,10/13/21 03:30:01 AM,0.1876,0.2550
1607,10/13/21 04:00:01 AM,0.1876,0.2550
1608,10/13/21 04:30:01 AM,0.1876,0.2550
1609,10/13/21 05:00:01 AM,0.1876,0.2550
1610,10/13/21 05:30:01 AM,0.1876,0.2550
1611,10/13/21 06:00:01 AM,0.1876,0.2550
1612,10/13/21 06:30:01 AM,0.1876,0.2550
1613,10/13/21 07:00:01 AM,0.1876,0.2550
1614,10/13/21 07:30:01 AM,0.1876,0.2550
1615,10/13/21 08:00:01 AM,0.1876,0.2550
1616,10/13/21 08:30:01 AM,0.1876,0.2550
1617,10/13/21 09:00:01 AM,0.1876,0.2550
1618,10/13/21 09:30:01 AM,0.1881,0.2553
1619,10/13/21 10:00:01 AM,0.1881,0.2553
1620,10/13/21 10:30:01 AM,0.1881,0.2553
1621,10/13/21 11:00:01 AM,0.1881,0.2553
1622,10/13/21 11:30:01 AM,0.1881,0.2553
1623,10/13/21 12:00:01 PM,0.1885,0.2553
1624,10/13/21 12:30:01 PM,0.1885,0.2553
1625,10/13/21 01:00:01 PM,0.1885,0.2553
1626,10/13/21 01:30:01 PM,0.1885,0.2553
1627,10/13/21 02:00:01 PM,0.1885,0.2553
1628,10/13/21 02:30:01 PM,0.1891,0.2557
1629,10/13/21 03:00:01 PM,0.1891,0.2553
1630,10/13/21 03:30:01 PM,0.1895,0.2557
1631,10/13/21 04:00:01 PM,0.1891,0.2553
1632,10/13/21 04:30:01 PM,0.1891,0.2553
1633,10/13/21 05:00:01 PM,0.1891,0.2553
1634,10/13/21 05:30:01 PM,0.1891,0.2553
1635,10/13/21 06:00:01 PM,0.1885,0.2553
1636,10/13/21 06:30:01 PM,0.1885,0.2553
1637,10/13/21 07:00:01 PM,0.1885,0.2553
1638,10/13/21 07:30:01 PM,0.1885,0.2553
1639,10/13/21 08:00:01 PM,0.1881,0.2553
1640,10/13/21 08:30:01 PM,0.1881,0.2553
1641,10/13/21 09:00:01 PM,0.1881,0.2550
1642,10/13/21 09:30:01 PM,0.1881,0.2550
1643,10/13/21 10:00:01 PM,0.1881,0.2550
1644,10/13/21 10:30:01 PM,0.1881,0.2550
1645,10/13/21 11:00:01 PM,0.1876,0.2550
1646,10/13/21 11:30:01 PM,0.1876,0.2550
1647,10/14/21 12:00:01 AM,0.1876,0.2550
1648,10/14/21 12:30:01 AM,0.1876,0.2550
1649,10/14/21 01:00:01 AM,0.1876,0.2550
1650,10/14/21 01:30:01 AM,0.1876,0.2550
1651,10/14/21 02:00:01 AM,0.1876,0.2546
1652,10/14/21 02:30:01 AM,0.1872,0.2550
1653,10/14/21 03:00:01 AM,0.1872,0.2550
1654,10/14/21 03:30:01 AM,0.1872,0.2546
1655,10/14/21 04:00:01 AM,0.1876,0.2550
1656,10/14/21 04:30:01 AM,0.1876,0.2546
1657,10/14/21 05:00:01 AM,0.1872,0.2550
1658,10/14/21 05:30:01 AM,0.1876,0.2546
1659,10/14/21 06:00:01 AM,0.1876,0.2550
1660,10/14/21 06:30:01 AM,0.1872,0.2546
1661,10/14/21 07:00:01 AM,0.1876,0.2546
1662,10/14/21 07:30:01 AM,0.1876,0.2546
1663,10/14/21 08:00:01 AM,0.1881,0.2550
1664,10/14/21 08:30:01 AM,0.1881,0.2550
1665,10/14/21 09:00:01 AM,0.1885,0.2550
1666,10/14/21 09:30:01 AM,0.1885,0.2550
1667,10/14/21 10:00:01 AM,0.1885,0.2550
1668,10/14/21 10:30:01 AM,0.1885,0.2550
1669,10/14/21 11:00:01 AM,0.1891,0.2550
1670,10/14/21 11:30:01 AM,0.1891,0.2553
1671,10/14/21 12:00:01 PM,0.1891,0.2553
1672,10/14/21 12:30:01 PM,0.1895,0.2553
1673,10/14/21 01:00:01 PM,0.1891,0.2553
1674,10/14/21 01:30:01 PM,0.1885,0.2553
1675,10/14/21 02:00:01 PM,0.1891,0.2553
1676,10/14/21 02:30:01 PM,0.1891,0.2553
1677,10/14/21 03:00:01 PM,0.1891,0.2553
1678,10/14/21 03:30:01 PM,0.1891,0.2553
1679,10/14/21 04:00:01 PM,0.1891,0.2553
1680,10/14/21 04:30:01 PM,0.1891,0.2553
1681,10/14/21 05:00:01 PM,0.1891,0.2557
1682,10/14/21 05:30:01 PM,0.1891,0.2557
1683,10/14/21 06:00:01 PM,0.1891,0.2553
1684,10/14/21 06:30:01 PM,0.1891,0.2557
1685,10/14/21 07:00:01 PM,0.1891,0.2553
1686,10/14/21 07:30:01 PM,0.1885,0.2553
1687,10/14/21 08:00:01 PM,0.1885,0.2553
1688,10/14/21 08:30:01 PM,0.1881,0.2553
1689,10/14/21 09:00:01 PM,0.1885,0.2553
1690,10/14/21 09:30:01 PM,0.1881,0.2553
1691,10/14/21 10:00:01 PM,0.1881,0.2553
1692,10/14/21 10:30:01 PM,0.1881,0.2550
1693,10/14/21 11:00:01 PM,0.1881,0.2553
1694,10/14/21 11:30:01 PM,0.1881,0.2553
1695,10/15/21 12:00:01 AM,0.1876,0.2550
1696,10/15/21 12:30:01 AM,0.1876,0.2550
1697,10/15/21 01:00:01 AM,0.1876,0.2550
1698,10/15/21 01:30:01 AM,0.1876,0.2550
1699,10/15/21 02:00:01 AM,0.1876,0.2550
1700,10/15/21 02:30:01 AM,0.1876,0.2550
1701,10/15/21 03:00:01 AM,0.1876,0.2550
1702,10/15/21 03:30:01 AM,0.1876,0.2550
1703,10/15/21 04:00:01 AM,0.1876,0.2550
1704,10/15/21 04:30:01 AM,0.1876,0.2550
1705,10/15/21 05:00:01 AM,0.1876,0.2550
1706,10/15/21 05:30:01 AM,0.1876,0.2550
1707,10/15/21 06:00:01 AM,0.1876,0.2550
1708,10/15/21 06:30:01 AM,0.1876,0.2550
1709,10/15/21 07:00:01 AM,0.1876,0.2550
1710,10/15/21 07:30:01 AM,0.1876,0.2550
1711,10/15/21 08:00:01 AM,0.1881,0.2550
1712,10/15/21 08:30:01 AM,0.1885,0.2550
1713,10/15/21 09:00:01 AM,0.1885,0.2550
1714,10/15/21 09:30:01 AM,0.1891,0.2553
1715,10/15/21 10:00:01 AM,0.1885,0.2553
1716,10/15/21 10:30:01 AM,0.1891,0.2553
1717,10/15/21 11:00:01 AM,0.1891,0.2553
1718,10/15/21 11:30:01 AM,0.1891,0.2553
1719,10/15/21 12:00:01 PM,0.1891,0.2553
1720,10/15/21 12:30:01 PM,0.1891,0.2553
1721,10/15/21 01:00:01 PM,0.1891,0.2557
1722,10/15/21 01:30:01 PM,0.1891,0.2557
1723,10/15/21 02:00:01 PM,0.1895,0.2557
1724,10/15/21 02:30:01 PM,0.1895,0.2557
1725,10/15/21 03:00:01 PM,0.1895,0.2557
1726,10/15/21 03:30:01 PM,0.1895,0.2557
1727,10/15/21 04:00:01 PM,0.1898,0.2557
1728,10/15/21 04:30:01 PM,0.1898,0.2557
1729,10/15/21 05:00:01 PM,0.1895,0.2557
1730,10/15/21 05:30:01 PM,0.1895,0.2557
1731,10/15/21 06:00:01 PM,0.1891,0.2557
1732,10/15/21 06:30:01 PM,0.1891,0.2553
1733,10/15/21 07:00:01 PM,0.1891,0.2553
1734,10/15/21 07:30:01 PM,0.1891,0.2553
1735,10/15/21 08:00:01 PM,0.1885,0.2553
1736,10/15/21 08:30:01 PM,0.1885,0.2553
1737,10/15/21 09:00:01 PM,0.1885,0.2553
1738,10/15/21 09:30:01 PM,0.1885,0.2553
1739,10/15/21 10:00:01 PM,0.1885,0.2553
1740,10/15/21 10:30:01 PM,0.1885,0.2553
1741,10/15/21 11:00:01 PM,0.1881,0.2553
1742,10/15/21 11:30:01 PM,0.1881,0.2550
1743,10/16/21 12:00:01 AM,0.1881,0.2550
1744,10/16/21 12:30:01 AM,0.1876,0.2550
1745,10/16/21 01:00:01 AM,0.1881,0.2550
1746,10/16/21 01:30:01 AM,0.1876,0.2550
1747,10/16/21 02:00:01 AM,0.1876,0.2550
1748,10/16/21 02:30:01 AM,0.1881,0.2550
1749,10/16/21 03:00:01 AM,0.1876,0.2550
1750,10/16/21 03:30:01 AM,0.1876,0.2553
1751,10/16/21 04:00:01 AM,0.1876,0.2550
1752,10/16/21 04:30:01 AM,0.1876,0.2550
1753,10/16/21 05:00:01 AM,0.1876,0.2550
1754,10/16/21 05:30:01 AM,0.1885,0.2550
1755,10/16/21 06:00:01 AM,0.1885,0.2550
1756,10/16/21 06:30:01 AM,0.1885,0.2550
1757,10/16/21 07:00:01 AM,0.1885,0.2550
1758,10/16/21 07:30:01 AM,0.1885,0.2550
1759,10/16/21 08:00:01 AM,0.1885,0.2550
1760,10/16/21 08:30:01 AM,0.1891,0.2553
1761,10/16/21 09:00:01 AM,0.1891,0.2553
1762,10/16/21 09:30:01 AM,0.1891,0.2553
1763,10/16/21 10:00:01 AM,0.1895,0.2553
1764,10/16/21 10:30:01 AM,0.1895,0.2553
1765,10/16/21 11:00:01 AM,0.1898,0.2557
1766,10/16/21 11:30:01 AM,0.1895,0.2553
1767,10/16/21 12:00:01 PM,0.1898,0.2557
1768,10/16/21 12:30:01 PM,0.1904,0.2557
1769,10/16/21 01:00:01 PM,0.1898,0.2557
1770,10/16/21 01:30:01 PM,0.1904,0.2557
1771,10/16/21 02:00:01 PM,0.1904,0.2557
1772,10/16/21 02:30:01 PM,0.1898,0.2557
1773,10/16/21 03:00:01 PM,0.1895,0.2557
1774,10/16/21 03:30:01 PM,0.1908,0.2557
1775,10/16/21 04:00:01 PM,0.1908,0.2557
1776,10/16/21 04:30:01 PM,0.1898,0.2557
1777,10/16/21 05:00:01 PM,0.1898,0.2557
1778,10/16/21 05:30:01 PM,0.1895,0.2553
1779,10/16/21 06:00:01 PM,0.1895,0.2553
1780,10/16/21 06:30:01 PM,0.1895,0.2553
1781,10/16/21 07:00:01 PM,0.1895,0.2553
1782,10/16/21 07:30:01 PM,0.1891,0.2553
1783,10/16/21 08:00:01 PM,0.1885,0.2550
1784,10/16/21 08:30:01 PM,0.1891,0.2553
1785,10/16/21 09:00:01 PM,0.1885,0.2550
1786,10/16/21 09:30:01 PM,0.1885,0.2553
1787,10/16/21 10:00:01 PM,0.1885,0.2550
1788,10/16/21 10:30:01 PM,0.1881,0.2553
1789,10/16/21 11:00:01 PM,0.1885,0.2553
1790,10/16/21 11:30:01 PM,0.1881,0.2550
1791,10/17/21 12:00:01 AM,0.1881,0.2553
1792,10/17/21 12:30:01 AM,0.1876,0.2553
1793,10/17/21 01:00:01 AM,0.1876,0.2553
1794,10/17/21 01:30:01 AM,0.1881,0.2553
1795,10/17/21 02:00:01 AM,0.1876,0.2553
1796,10/17/21 02:30:01 AM,0.1876,0.2553
1797,10/17/21 03:00:01 AM,0.1876,0.2553
1798,10/17/21 03:30:01 AM,0.1876,0.2550
1799,10/17/21 04:00:01 AM,0.1876,0.2553
1800,10/17/21 04:30:01 AM,0.1872,0.2553
1801,10/17/21 05:00:01 AM,0.1876,0.2553
1802,10/17/21 05:30:01 AM,0.1876,0.2550
1803,10/17/21 06:00:01 AM,0.1876,0.2550
1804,10/17/21 06:30:01 AM,0.1876,0.2553
1805,10/17/21 07:00:01 AM,0.1876,0.2550
1806,10/17/21 07:30:01 AM,0.1876,0.2550
1807,10/17/21 08:00:01 AM,0.1876,0.2550
1808,10/17/21 08:30:01 AM,0.1876,0.2553
1809,10/17/21 09:00:01 AM,0.1881,0.2553
1810,10/17/21 09:30:01 AM,0.1881,0.2553
1811,10/17/21 10:00:01 AM,0.1881,0.2557
1812,10/17/21 10:30:01 AM,0.1885,0.2553
1813,10/17/21 11:00:01 AM,0.1881,0.2557
1814,10/17/21 11:30:01 AM,0.1881,0.2553
1815,10/17/21 12:00:01 PM,0.1885,0.2557
1816,10/17/21 12:30:01 PM,0.1885,0.2553
1817,10/17/21 01:00:01 PM,0.1885,0.2557
1818,10/17/21 01:30:01 PM,0.1891,0.2557
1819,10/17/21 02:00:01 PM,0.1891,0.2557
1820,10/17/21 02:30:01 PM,0.1891,0.2557
1821,10/17/21 03:00:01 PM,0.1891,0.2557
1822,10/17/21 03:30:01 PM,0.1891,0.2557
1823,10/17/21 04:00:01 PM,0.1891,0.2553
1824,10/17/21 04:30:01 PM,0.1891,0.2553
1825,10/17/21 05:00:01 PM,0.1891,0.2553
1826,10/17/21 05:30:01 PM,0.1891,0.2553
1827,10/17/21 06:00:01 PM,0.1891,0.2553
1828,10/17/21 06:30:01 PM,0.1885,0.2553
1829,10/17/21 07:00:01 PM,0.1885,0.2553
1830,10/17/21 07:30:01 PM,0.1885,0.2553
1831,10/17/21 08:00:01 PM,0.1885,0.2553
1832,10/17/21 08:30:01 PM,0.1885,0.2553
1833,10/17/21 09:00:01 PM,0.1891,0.2553
1834,10/17/21 09:30:01 PM,0.1891,0.2557
1835,10/17/21 10:00:01 PM,0.1891,0.2553
1836,10/17/21 10:30:01 PM,0.1885,0.2557
1837,10/17/21 11:00:01 PM,0.1885,0.2557
1838,10/17/21 11:30:01 PM,0.1885,0.2557
1839,10/18/21 12:00:01 AM,0.1885,0.2557
1840,10/18/21 12:30:01 AM,0.1885,0.2557
1841,10/18/21 01:00:01 AM,0.1885,0.2557
1842,10/18/21 01:30:01 AM,0.1895,0.2557
1843,10/18/21 02:00:01 AM,0.1885,0.2557
1844,10/18/21 02:30:01 AM,0.1885,0.2557
1845,10/18/21 03:00:01 AM,0.1885,0.2557
1846,10/18/21 03:30:01 AM,0.1885,0.2557
1847,10/18/21 04:00:01 AM,0.1885,0.2557
1848,10/18/21 04:30:01 AM,0.1885,0.2557
1849,10/18/21 05:00:01 AM,0.1885,0.2557
1850,10/18/21 05:30:01 AM,0.1885,0.2557
1851,10/18/21 06:00:01 AM,0.1885,0.2557
1852,10/18/21 06:30:01 AM,0.1885,0.2557
1853,10/18/21 07:00:01 AM,0.1885,0.2557
1854,10/18/21 07:30:01 AM,0.1885,0.2557
1855,10/18/21 08:00:01 AM,0.1881,0.2557
1856,10/18/21 08:30:01 AM,0.1885,0.2557
1857,10/18/21 09:00:01 AM,0.1885,0.2557
1858,10/18/21 09:30:01 AM,0.1885,0.2557
1859,10/18/21 10:00:01 AM,0.1885,0.2557
1860,10/18/21 10:30:01 AM,0.1885,0.2557
1861,10/18/21 11:00:01 AM,0.1885,0.2557
1862,10/18/21 11:30:01 AM,0.1895,0.2560
1863,10/18/21 12:00:01 PM,0.1891,0.2557
1864,10/18/21 12:30:01 PM,0.1895,0.2557
1865,10/18/21 01:00:01 PM,0.1895,0.2557
1866,10/18/21 01:30:01 PM,0.1898,0.2557
1867,10/18/21 02:00:01 PM,0.1908,0.2553
1868,10/18/21 02:30:01 PM,0.1932,0.2557
1869,10/18/21 03:00:01 PM,0.1967,0.2557
1870,10/18/21 03:30:01 PM,0.2008,0.2557
1871,10/18/21 04:00:01 PM,0.2052,0.2557
1872,10/18/21 04:30:01 PM,0.2095,0.2557
1873,10/18/21 05:00:01 PM,0.2139,0.2557
1874,10/18/21 05:30:01 PM,0.2177,0.2557
1875,10/18/21 06:00:01 PM,0.2216,0.2557
1876,10/18/21 06:30:01 PM,0.2249,0.2557
1877,10/18/21 07:00:01 PM,0.2277,0.2557
1878,10/18/21 07:30:01 PM,0.2311,0.2557
1879,10/18/21 08:00:01 PM,0.2347,0.2557
1880,10/18/21 08:30:01 PM,0.2374,0.2557
1881,10/18/21 09:00:01 PM,0.2403,0.2557
1882,10/18/21 09:30:01 PM,0.2425,0.2557
1883,10/18/21 10:00:01 PM,0.2445,0.2557
1884,10/18/21 10:30:01 PM,0.2460,0.2557
1885,10/18/21 11:00:01 PM,0.2475,0.2557
1886,10/18/21 11:30:01 PM,0.2490,0.2560
1887,10/19/21 12:00:01 AM,0.2502,0.2557
1888,10/19/21 12:30:01 AM,0.2512,0.2557
1889,10/19/21 01:00:01 AM,0.2528,0.2560
1890,10/19/21 01:30:01 AM,0.2538,0.2557
1891,10/19/21 02:00:01 AM,0.2550,0.2560
1892,10/19/21 02:30:01 AM,0.2557,0.2560
1893,10/19/21 03:00:01 AM,0.2564,0.2557
1894,10/19/21 03:30:01 AM,0.2575,0.2560
1895,10/19/21 04:00:01 AM,0.2585,0.2560
1896,10/19/21 04:30:01 AM,0.2592,0.2560
1897,10/19/21 05:00:01 AM,0.2604,0.2560
1898,10/19/21 05:30:01 AM,0.2615,0.2560
1899,10/19/21 06:00:01 AM,0.2621,0.2560
1900,10/19/21 06:30:01 AM,0.2628,0.2560
1901,10/19/21 07:00:01 AM,0.2635,0.2560
1902,10/19/21 07:30:01 AM,0.2642,0.2560
1903,10/19/21 08:00:01 AM,0.2646,0.2560
1904,10/19/21 08:30:01 AM,0.2653,0.2560
1905,10/19/21 09:00:01 AM,0.2660,0.2560
1906,10/19/21 09:30:01 AM,0.2664,0.2560
1907,10/19/21 10:00:01 AM,0.2670,0.2564
1908,10/19/21 10:30:01 AM,0.2673,0.2564
1909,10/19/21 11:00:01 AM,0.2677,0.2564
1910,10/19/21 11:30:01 AM,0.2680,0.2564
1911,10/19/21 12:00:01 PM,0.2684,0.2564
1912,10/19/21 12:30:01 PM,0.2684,0.2564
1913,10/19/21 01:00:01 PM,0.2687,0.2564
1914,10/19/21 01:30:01 PM,0.2687,0.2567
1915,10/19/21 02:00:01 PM,0.2687,0.2564
1916,10/19/21 02:30:01 PM,0.2687,0.2567
1917,10/19/21 03:00:01 PM,0.2687,0.2567
1918,10/19/21 03:30:01 PM,0.2684,0.2567
1919,10/19/21 04:00:01 PM,0.2684,0.2567
1920,10/19/21 04:30:01 PM,0.2684,0.2567
1921,10/19/21 05:00:01 PM,0.2684,0.2567
1922,10/19/21 05:30:01 PM,0.2684,0.2567
1923,10/19/21 06:00:01 PM,0.2684,0.2567
1924,10/19/21 06:30:01 PM,0.2684,0.2567
1925,10/19/21 07:00:01 PM,0.2680,0.2567
1926,10/19/21 07:30:01 PM,0.2680,0.2567
1927,10/19/21 08:00:01 PM,0.2684,0.2567
1928,10/19/21 08:30:01 PM,0.2684,0.2567
1929,10/19/21 09:00:01 PM,0.2687,0.2567
1930,10/19/21 09:30:01 PM,0.2684,0.2567
1931,10/19/21 10:00:01 PM,0.2687,0.2567
1932,10/19/21 10:30:01 PM,0.2691,0.2567
1933,10/19/21 11:00:01 PM,0.2691,0.2567
1934,10/19/21 11:30:01 PM,0.2694,0.2567
1935,10/20/21 12:00:01 AM,0.2694,0.2567
1936,10/20/21 12:30:01 AM,0.2698,0.2567
1937,10/20/21 01:00:01 AM,0.2698,0.2567
1938,10/20/21 01:30:01 AM,0.2701,0.2567
1939,10/20/21 02:00:01 AM,0.2705,0.2564
1940,10/20/21 02:30:01 AM,0.2705,0.2567
1941,10/20/21 03:00:01 AM,0.2708,0.2564
1942,10/20/21 03:30:01 AM,0.2708,0.2567
1943,10/20/21 04:00:01 AM,0.2712,0.2564
1944,10/20/21 04:30:01 AM,0.2715,0.2564
1945,10/20/21 05:00:01 AM,0.2719,0.2564
1946,10/20/21 05:30:01 AM,0.2722,0.2564
1947,10/20/21 06:00:01 AM,0.2729,0.2564
1948,10/20/21 06:30:01 AM,0.2732,0.2564
1949,10/20/21 07:00:01 AM,0.2736,0.2564
1950,10/20/21 07:30:01 AM,0.2739,0.2564
1951,10/20/21 08:00:01 AM,0.2743,0.2564
1952,10/20/21 08:30:01 AM,0.2746,0.2564
1953,10/20/21 09:00:01 AM,0.2749,0.2564
1954,10/20/21 09:30:01 AM,0.2753,0.2564
1955,10/20/21 10:00:01 AM,0.2756,0.2567
1956,10/20/21 10:30:01 AM,0.2759,0.2567
1957,10/20/21 11:00:01 AM,0.2759,0.2567
1958,10/20/21 11:30:01 AM,0.2763,0.2567
1959,10/20/21 12:00:01 PM,0.2763,0.2567
1960,10/20/21 12:30:01 PM,0.2763,0.2567
1961,10/20/21 01:00:01 PM,0.2763,0.2567
1962,10/20/21 01:30:01 PM,0.2763,0.2567
1963,10/20/21 02:00:01 PM,0.2763,0.2567
1964,10/20/21 02:30:01 PM,0.2763,0.2567
1965,10/20/21 03:00:01 PM,0.2763,0.2567
1966,10/20/21 03:30:01 PM,0.2763,0.2567
1967,10/20/21 04:00:01 PM,0.2763,0.2567
1968,10/20/21 04:30:01 PM,0.2763,0.2567
1969,10/20/21 05:00:01 PM,0.2763,0.2567
1970,10/20/21 05:30:01 PM,0.2766,0.2567
1971,10/20/21 06:00:01 PM,0.2766,0.2567
1972,10/20/21 06:30:01 PM,0.2766,0.2567
1973,10/20/21 07:00:01 PM,0.2766,0.2567
1974,10/20/21 07:30:01 PM,0.2766,0.2567
1975,10/20/21 08:00:01 PM,0.2766,0.2567
1976,10/20/21 08:30:01 PM,0.2770,0.2567
1977,10/20/21 09:00:01 PM,0.2770,0.2567
1978,10/20/21 09:30:01 PM,0.2770,0.2567
1979,10/20/21 10:00:01 PM,0.2773,0.2567
1980,10/20/21 10:30:01 PM,0.2773,0.2567
1981,10/20/21 11:00:01 PM,0.2776,0.2567
1982,10/20/21 11:30:01 PM,0.2776,0.2567
1983,10/21/21 12:00:01 AM,0.2776,0.2567
1984,10/21/21 12:30:01 AM,0.2776,0.2567
1985,10/21/21 01:00:01 AM,0.2780,0.2567
1986,10/21/21 01:30:01 AM,0.2780,0.2567
1987,10/21/21 02:00:01 AM,0.2780,0.2567
1988,10/21/21 02:30:01 AM,0.2783,0.2567
1989,10/21/21 03:00:01 AM,0.2783,0.2567
1990,10/21/21 03:30:01 AM,0.2783,0.2567
1991,10/21/21 04:00:01 AM,0.2786,0.2567
1992,10/21/21 04:30:01 AM,0.2786,0.2567
1993,10/21/21 05:00:01 AM,0.2790,0.2567
1994,10/21/21 05:30:01 AM,0.2790,0.2564
1995,10/21/21 06:00:01 AM,0.2790,0.2567
1996,10/21/21 06:30:01 AM,0.2793,0.2564
1997,10/21/21 07:00:01 AM,0.2793,0.2564
1998,10/21/21 07:30:01 AM,0.2793,0.2564
1999,10/21/21 08:00:01 AM,0.2796,0.2567
2000,10/21/21 08:30:01 AM,0.2796,0.2564
2001,10/21/21 09:00:01 AM,0.2800,0.2567
2002,10/21/21 09:30:01 AM,0.2800,0.2564
2003,10/21/21 10:00:01 AM,0.2803,0.2564
2004,10/21/21 10:30:01 AM,0.2806,0.2564
2005,10/21/21 11:00:01 AM,0.2810,0.2564
2006,10/21/21 11:30:01 AM,0.2810,0.2564
