"Plot Title: CMSM3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20154563, LBL: CM3SM 1 m)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20652824, LBL: CM3SM 10 cm)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20658013, LBL: CM3SM 30 cm)"
1279,08/16/19 02:30:01 AM,0.1782,0.1939,0.2294
1280,08/16/19 03:00:01 AM,0.1782,0.1932,0.2294
1281,08/16/19 03:30:01 AM,0.1782,0.1935,0.2291
1282,08/16/19 04:00:01 AM,0.1782,0.1932,0.2294
1283,08/16/19 04:30:01 AM,0.1782,0.1932,0.2291
1284,08/16/19 05:00:01 AM,0.1782,0.1935,0.2294
1285,08/16/19 05:30:01 AM,0.1782,0.1939,0.2294
1286,08/16/19 06:00:01 AM,0.1782,0.1939,0.2294
1287,08/16/19 06:30:01 AM,0.1782,0.1945,0.2291
1288,08/16/19 07:00:01 AM,0.1782,0.1945,0.2294
1289,08/16/19 07:30:01 AM,0.1782,0.1954,0.2294
1290,08/16/19 08:00:01 AM,0.1782,0.1948,0.2286
1291,08/16/19 08:30:01 AM,0.1782,0.1958,0.2299
1292,08/16/19 09:00:01 AM,0.1782,0.1963,0.2294
1293,08/16/19 09:30:01 AM,0.1782,0.1954,0.2291
1294,08/16/19 10:00:01 AM,0.1790,0.1954,0.2291
1295,08/16/19 10:30:01 AM,0.1782,0.1945,0.2291
1296,08/16/19 11:00:01 AM,0.1782,0.1939,0.2286
1297,08/16/19 11:30:01 AM,0.1782,0.1935,0.2282
1298,08/16/19 12:00:01 PM,0.1782,0.1935,0.2282
1299,08/16/19 12:30:01 PM,0.1782,0.1932,0.2277
1300,08/16/19 01:00:01 PM,0.1782,0.1926,0.2277
1301,08/16/19 01:30:01 PM,0.1782,0.1932,0.2277
1302,08/16/19 02:00:01 PM,0.1782,0.1923,0.2266
1303,08/16/19 02:30:01 PM,0.1782,0.1932,0.2262
1304,08/16/19 03:00:01 PM,0.1782,0.1926,0.2266
1305,08/16/19 03:30:01 PM,0.1782,0.1935,0.2269
1306,08/16/19 04:00:01 PM,0.1782,0.1935,0.2266
1307,08/16/19 04:30:01 PM,0.1782,0.1935,0.2266
1308,08/16/19 05:00:01 PM,0.1782,0.1935,0.2266
1309,08/16/19 05:30:01 PM,0.1782,0.1939,0.2266
1310,08/16/19 06:00:01 PM,0.1782,0.1926,0.2266
1311,08/16/19 06:30:01 PM,0.1782,0.1926,0.2262
1312,08/16/19 07:00:01 PM,0.1782,0.1923,0.2262
1313,08/16/19 07:30:01 PM,0.1782,0.1917,0.2266
1314,08/16/19 08:00:01 PM,0.1775,0.1913,0.2262
1315,08/16/19 08:30:01 PM,0.1782,0.1923,0.2262
1316,08/16/19 09:00:01 PM,0.1782,0.1908,0.2266
1317,08/16/19 09:30:01 PM,0.1782,0.1904,0.2266
1318,08/16/19 10:00:01 PM,0.1775,0.1913,0.2269
1319,08/16/19 10:30:01 PM,0.1775,0.1908,0.2266
1320,08/16/19 11:00:01 PM,0.1775,0.1898,0.2274
1321,08/16/19 11:30:01 PM,0.1782,0.1895,0.2269
1322,08/17/19 12:00:01 AM,0.1775,0.1891,0.2269
1323,08/17/19 12:30:01 AM,0.1775,0.1891,0.2274
1324,08/17/19 01:00:01 AM,0.1775,0.1885,0.2269
1325,08/17/19 01:30:01 AM,0.1775,0.1881,0.2269
1326,08/17/19 02:00:01 AM,0.1775,0.1881,0.2269
1327,08/17/19 02:30:01 AM,0.1775,0.1881,0.2274
1328,08/17/19 03:00:01 AM,0.1775,0.1881,0.2274
1329,08/17/19 03:30:01 AM,0.1775,0.1885,0.2269
1330,08/17/19 04:00:01 AM,0.1775,0.1876,0.2269
1331,08/17/19 04:30:01 AM,0.1775,0.1881,0.2269
1332,08/17/19 05:00:01 AM,0.1775,0.1881,0.2266
1333,08/17/19 05:30:01 AM,0.1775,0.1885,0.2266
1334,08/17/19 06:00:01 AM,0.1775,0.1885,0.2269
1335,08/17/19 06:30:01 AM,0.1775,0.1891,0.2269
1336,08/17/19 07:00:01 AM,0.1775,0.1895,0.2266
1337,08/17/19 07:30:01 AM,0.1775,0.1895,0.2269
1338,08/17/19 08:00:01 AM,0.1775,0.1895,0.2266
1339,08/17/19 08:30:01 AM,0.1775,0.1904,0.2269
1340,08/17/19 09:00:01 AM,0.1782,0.1913,0.2274
1341,08/17/19 09:30:01 AM,0.1782,0.1904,0.2266
1342,08/17/19 10:00:01 AM,0.1782,0.1908,0.2262
1343,08/17/19 10:30:01 AM,0.1782,0.1904,0.2257
1344,08/17/19 11:00:01 AM,0.1782,0.1898,0.2257
1345,08/17/19 11:30:01 AM,0.1782,0.1885,0.2254
1346,08/17/19 12:00:01 PM,0.1775,0.1885,0.2257
1347,08/17/19 12:30:01 PM,0.1782,0.1881,0.2249
1348,08/17/19 01:00:01 PM,0.1782,0.1885,0.2249
1349,08/17/19 01:30:01 PM,0.1775,0.1881,0.2249
1350,08/17/19 02:00:01 PM,0.1775,0.1881,0.2245
1351,08/17/19 02:30:01 PM,0.1775,0.1881,0.2241
1352,08/17/19 03:00:01 PM,0.1775,0.1885,0.2241
1353,08/17/19 03:30:01 PM,0.1775,0.1881,0.2237
1354,08/17/19 04:00:01 PM,0.1775,0.1872,0.2237
1355,08/17/19 04:30:01 PM,0.1775,0.1876,0.2237
1356,08/17/19 05:00:01 PM,0.1775,0.1876,0.2232
1357,08/17/19 05:30:01 PM,0.1775,0.1866,0.2237
1358,08/17/19 06:00:01 PM,0.1775,0.1859,0.2232
1359,08/17/19 06:30:01 PM,0.1775,0.1853,0.2229
1360,08/17/19 07:00:01 PM,0.1775,0.1853,0.2224
1361,08/17/19 07:30:01 PM,0.1775,0.1859,0.2237
1362,08/17/19 08:00:01 PM,0.1775,0.1849,0.2237
1363,08/17/19 08:30:01 PM,0.1775,0.1849,0.2241
1364,08/17/19 09:00:01 PM,0.1775,0.1843,0.2237
1365,08/17/19 09:30:01 PM,0.1775,0.1840,0.2237
1366,08/17/19 10:00:01 PM,0.1775,0.1836,0.2237
1367,08/17/19 10:30:01 PM,0.1775,0.1836,0.2241
1368,08/17/19 11:00:01 PM,0.1775,0.1826,0.2232
1369,08/17/19 11:30:01 PM,0.1775,0.1826,0.2237
1370,08/18/19 12:00:01 AM,0.1775,0.1820,0.2237
1371,08/18/19 12:30:01 AM,0.1768,0.1826,0.2241
1372,08/18/19 01:00:01 AM,0.1768,0.1820,0.2237
1373,08/18/19 01:30:01 AM,0.1768,0.1826,0.2241
1374,08/18/19 02:00:01 AM,0.1768,0.1826,0.2237
1375,08/18/19 02:30:01 AM,0.1768,0.1830,0.2245
1376,08/18/19 03:00:01 AM,0.1768,0.1840,0.2237
1377,08/18/19 03:30:01 AM,0.1768,0.1840,0.2241
1378,08/18/19 04:00:01 AM,0.1768,0.1840,0.2241
1379,08/18/19 04:30:01 AM,0.1768,0.1843,0.2232
1380,08/18/19 05:00:01 AM,0.1768,0.1849,0.2241
1381,08/18/19 05:30:01 AM,0.1768,0.1853,0.2241
1382,08/18/19 06:00:01 AM,0.1768,0.1853,0.2232
1383,08/18/19 06:30:01 AM,0.1768,0.1853,0.2237
1384,08/18/19 07:00:01 AM,0.1768,0.1859,0.2237
1385,08/18/19 07:30:01 AM,0.1775,0.1862,0.2237
1386,08/18/19 08:00:01 AM,0.1768,0.1872,0.2237
1387,08/18/19 08:30:01 AM,0.1775,0.1872,0.2245
1388,08/18/19 09:00:01 AM,0.1768,0.1872,0.2241
1389,08/18/19 09:30:01 AM,0.1775,0.1866,0.2241
1390,08/18/19 10:00:01 AM,0.1775,0.1866,0.2237
1391,08/18/19 10:30:01 AM,0.1775,0.1859,0.2229
1392,08/18/19 11:00:01 AM,0.1775,0.1859,0.2232
1393,08/18/19 11:30:01 AM,0.1775,0.1849,0.2229
1394,08/18/19 12:00:01 PM,0.1775,0.1840,0.2224
1395,08/18/19 12:30:01 PM,0.1775,0.1836,0.2219
1396,08/18/19 01:00:01 PM,0.1768,0.1826,0.2216
1397,08/18/19 01:30:01 PM,0.1775,0.1826,0.2216
1398,08/18/19 02:00:01 PM,0.1775,0.1830,0.2211
1399,08/18/19 02:30:01 PM,0.1775,0.1830,0.2211
1400,08/18/19 03:00:01 PM,0.1775,0.1836,0.2211
1401,08/18/19 03:30:01 PM,0.1775,0.1836,0.2208
1402,08/18/19 04:00:01 PM,0.1775,0.1836,0.2208
1403,08/18/19 04:30:01 PM,0.1768,0.1830,0.2203
1404,08/18/19 05:00:01 PM,0.1775,0.1840,0.2211
1405,08/18/19 05:30:01 PM,0.1775,0.1830,0.2203
1406,08/18/19 06:00:01 PM,0.1768,0.1836,0.2203
1407,08/18/19 06:30:01 PM,0.1768,0.1830,0.2203
1408,08/18/19 07:00:01 PM,0.1768,0.1820,0.2203
1409,08/18/19 07:30:01 PM,0.1768,0.1820,0.2203
1410,08/18/19 08:00:01 PM,0.1768,0.1820,0.2208
1411,08/18/19 08:30:01 PM,0.1768,0.1816,0.2203
1412,08/18/19 09:00:01 PM,0.1768,0.1807,0.2203
1413,08/18/19 09:30:01 PM,0.1768,0.1803,0.2203
1414,08/18/19 10:00:01 PM,0.1768,0.1797,0.2203
1415,08/18/19 10:30:01 PM,0.1761,0.1793,0.2203
1416,08/18/19 11:00:01 PM,0.1768,0.1789,0.2203
1417,08/18/19 11:30:01 PM,0.1768,0.1783,0.2208
1418,08/19/19 12:00:01 AM,0.1768,0.1779,0.2198
1419,08/19/19 12:30:01 AM,0.1768,0.1779,0.2198
1420,08/19/19 01:00:01 AM,0.1768,0.1775,0.2198
1421,08/19/19 01:30:01 AM,0.1768,0.1775,0.2198
1422,08/19/19 02:00:01 AM,0.1768,0.1783,0.2198
1423,08/19/19 02:30:01 AM,0.1761,0.1789,0.2195
1424,08/19/19 03:00:01 AM,0.1768,0.1783,0.2198
1425,08/19/19 03:30:01 AM,0.1761,0.1789,0.2198
1426,08/19/19 04:00:01 AM,0.1761,0.1793,0.2198
1427,08/19/19 04:30:01 AM,0.1761,0.1797,0.2198
1428,08/19/19 05:00:01 AM,0.1761,0.1803,0.2198
1429,08/19/19 05:30:01 AM,0.1761,0.1797,0.2195
1430,08/19/19 06:00:01 AM,0.1761,0.1807,0.2198
1431,08/19/19 06:30:01 AM,0.1761,0.1813,0.2195
1432,08/19/19 07:00:01 AM,0.1761,0.1820,0.2195
1433,08/19/19 07:30:01 AM,0.1761,0.1816,0.2195
1434,08/19/19 08:00:01 AM,0.1761,0.1816,0.2198
1435,08/19/19 08:30:01 AM,0.1768,0.1826,0.2198
1436,08/19/19 09:00:01 AM,0.1768,0.1826,0.2203
1437,08/19/19 09:30:01 AM,0.1768,0.1826,0.2198
1438,08/19/19 10:00:01 AM,0.1768,0.1830,0.2203
1439,08/19/19 10:30:01 AM,0.1768,0.1820,0.2195
1440,08/19/19 11:00:01 AM,0.1768,0.1816,0.2190
1441,08/19/19 11:30:01 AM,0.1768,0.1813,0.2185
1442,08/19/19 12:00:01 PM,0.1768,0.1803,0.2177
1443,08/19/19 12:30:01 PM,0.1768,0.1803,0.2177
1444,08/19/19 01:00:01 PM,0.1768,0.1789,0.2177
1445,08/19/19 01:30:01 PM,0.1768,0.1789,0.2177
1446,08/19/19 02:00:01 PM,0.1768,0.1783,0.2169
1447,08/19/19 02:30:01 PM,0.1768,0.1779,0.2164
1448,08/19/19 03:00:01 PM,0.1768,0.1789,0.2164
1449,08/19/19 03:30:01 PM,0.1768,0.1783,0.2161
1450,08/19/19 04:00:01 PM,0.1768,0.1797,0.2164
1451,08/19/19 04:30:01 PM,0.1768,0.1793,0.2164
1452,08/19/19 05:00:01 PM,0.1768,0.1789,0.2161
1453,08/19/19 05:30:01 PM,0.1768,0.1793,0.2161
1454,08/19/19 06:00:01 PM,0.1761,0.1783,0.2156
1455,08/19/19 06:30:01 PM,0.1761,0.1789,0.2156
1456,08/19/19 07:00:01 PM,0.1768,0.1797,0.2161
1457,08/19/19 07:30:01 PM,0.1768,0.1783,0.2164
1458,08/19/19 08:00:01 PM,0.1761,0.1775,0.2161
1459,08/19/19 08:30:01 PM,0.1761,0.1779,0.2161
1460,08/19/19 09:00:01 PM,0.1761,0.1762,0.2153
1461,08/19/19 09:30:01 PM,0.1761,0.1762,0.2161
1462,08/19/19 10:00:01 PM,0.1761,0.1762,0.2164
1463,08/19/19 10:30:01 PM,0.1761,0.1752,0.2156
1464,08/19/19 11:00:01 PM,0.1761,0.1746,0.2161
1465,08/19/19 11:30:01 PM,0.1761,0.1746,0.2161
1466,08/20/19 12:00:01 AM,0.1761,0.1742,0.2161
1467,08/20/19 12:30:01 AM,0.1761,0.1732,0.2164
1468,08/20/19 01:00:01 AM,0.1761,0.1738,0.2161
1469,08/20/19 01:30:01 AM,0.1761,0.1728,0.2164
1470,08/20/19 02:00:01 AM,0.1761,0.1738,0.2164
1471,08/20/19 02:30:01 AM,0.1761,0.1738,0.2161
1472,08/20/19 03:00:01 AM,0.1761,0.1738,0.2161
1473,08/20/19 03:30:01 AM,0.1761,0.1742,0.2164
1474,08/20/19 04:00:01 AM,0.1761,0.1742,0.2156
1475,08/20/19 04:30:01 AM,0.1761,0.1746,0.2156
1476,08/20/19 05:00:01 AM,0.1761,0.1746,0.2156
1477,08/20/19 05:30:01 AM,0.1761,0.1746,0.2161
1478,08/20/19 06:00:01 AM,0.1753,0.1756,0.2156
1479,08/20/19 06:30:01 AM,0.1761,0.1762,0.2164
1480,08/20/19 07:00:01 AM,0.1761,0.1756,0.2156
1481,08/20/19 07:30:01 AM,0.1761,0.1762,0.2164
1482,08/20/19 08:00:01 AM,0.1761,0.1765,0.2156
1483,08/20/19 08:30:01 AM,0.1761,0.1779,0.2164
1484,08/20/19 09:00:01 AM,0.1761,0.1762,0.2161
1485,08/20/19 09:30:01 AM,0.1761,0.1762,0.2161
1486,08/20/19 10:00:01 AM,0.1761,0.1762,0.2156
1487,08/20/19 10:30:01 AM,0.1761,0.1752,0.2156
1488,08/20/19 11:00:01 AM,0.1761,0.1752,0.2153
1489,08/20/19 11:30:01 AM,0.1761,0.1746,0.2153
1490,08/20/19 12:00:01 PM,0.1761,0.1732,0.2148
1491,08/20/19 12:30:01 PM,0.1761,0.1732,0.2143
1492,08/20/19 01:00:01 PM,0.1761,0.1732,0.2143
1493,08/20/19 01:30:01 PM,0.1761,0.1732,0.2139
1494,08/20/19 02:00:01 PM,0.1761,0.1732,0.2134
1495,08/20/19 02:30:01 PM,0.1761,0.1738,0.2131
1496,08/20/19 03:00:01 PM,0.1761,0.1738,0.2131
1497,08/20/19 03:30:01 PM,0.1761,0.1752,0.2126
1498,08/20/19 04:00:01 PM,0.1761,0.1742,0.2122
1499,08/20/19 04:30:01 PM,0.1761,0.1746,0.2122
1500,08/20/19 05:00:01 PM,0.1761,0.1746,0.2117
1501,08/20/19 05:30:01 PM,0.1761,0.1756,0.2122
1502,08/20/19 06:00:01 PM,0.1761,0.1746,0.2122
1503,08/20/19 06:30:01 PM,0.1753,0.1746,0.2122
1504,08/20/19 07:00:01 PM,0.1753,0.1738,0.2122
1505,08/20/19 07:30:01 PM,0.1761,0.1742,0.2117
1506,08/20/19 08:00:01 PM,0.1753,0.1738,0.2117
1507,08/20/19 08:30:01 PM,0.1753,0.1738,0.2122
1508,08/20/19 09:00:01 PM,0.1753,0.1732,0.2126
1509,08/20/19 09:30:01 PM,0.1753,0.1728,0.2117
1510,08/20/19 10:00:01 PM,0.1753,0.1718,0.2117
1511,08/20/19 10:30:01 PM,0.1753,0.1718,0.2126
1512,08/20/19 11:00:01 PM,0.1753,0.1714,0.2122
1513,08/20/19 11:30:01 PM,0.1753,0.1703,0.2122
1514,08/21/19 12:00:01 AM,0.1753,0.1699,0.2122
1515,08/21/19 12:30:01 AM,0.1753,0.1695,0.2122
1516,08/21/19 01:00:01 AM,0.1753,0.1695,0.2126
1517,08/21/19 01:30:01 AM,0.1753,0.1685,0.2126
1518,08/21/19 02:00:01 AM,0.1753,0.1689,0.2122
1519,08/21/19 02:30:01 AM,0.1753,0.1685,0.2126
1520,08/21/19 03:00:01 AM,0.1753,0.1689,0.2122
1521,08/21/19 03:30:01 AM,0.1753,0.1689,0.2122
1522,08/21/19 04:00:01 AM,0.1753,0.1695,0.2122
1523,08/21/19 04:30:01 AM,0.1753,0.1689,0.2122
1524,08/21/19 05:00:01 AM,0.1753,0.1689,0.2122
1525,08/21/19 05:30:01 AM,0.1753,0.1695,0.2122
1526,08/21/19 06:00:01 AM,0.1753,0.1695,0.2122
1527,08/21/19 06:30:01 AM,0.1746,0.1699,0.2122
1528,08/21/19 07:00:01 AM,0.1753,0.1703,0.2117
1529,08/21/19 07:30:01 AM,0.1753,0.1714,0.2126
1530,08/21/19 08:00:01 AM,0.1753,0.1718,0.2126
1531,08/21/19 08:30:01 AM,0.1753,0.1724,0.2122
1532,08/21/19 09:00:01 AM,0.1753,0.1724,0.2117
1533,08/21/19 09:30:01 AM,0.1761,0.1724,0.2117
1534,08/21/19 10:00:01 AM,0.1753,0.1718,0.2122
1535,08/21/19 10:30:01 AM,0.1753,0.1714,0.2117
1536,08/21/19 11:00:01 AM,0.1753,0.1703,0.2112
1537,08/21/19 11:30:01 AM,0.1753,0.1699,0.2112
1538,08/21/19 12:00:01 PM,0.1761,0.1695,0.2112
1539,08/21/19 12:30:01 PM,0.1753,0.1689,0.2109
1540,08/21/19 01:00:01 PM,0.1753,0.1689,0.2100
1541,08/21/19 01:30:01 PM,0.1753,0.1685,0.2100
1542,08/21/19 02:00:01 PM,0.1753,0.1689,0.2100
1543,08/21/19 02:30:01 PM,0.1753,0.1689,0.2100
1544,08/21/19 03:00:01 PM,0.1753,0.1695,0.2100
1545,08/21/19 03:30:01 PM,0.1753,0.1695,0.2092
1546,08/21/19 04:00:01 PM,0.1753,0.1699,0.2092
1547,08/21/19 04:30:01 PM,0.1753,0.1699,0.2095
1548,08/21/19 05:00:01 PM,0.1753,0.1699,0.2095
1549,08/21/19 05:30:01 PM,0.1761,0.1699,0.2092
1550,08/21/19 06:00:01 PM,0.1753,0.1699,0.2087
1551,08/21/19 06:30:01 PM,0.1753,0.1689,0.2083
1552,08/21/19 07:00:01 PM,0.1746,0.1695,0.2087
1553,08/21/19 07:30:01 PM,0.1753,0.1689,0.2092
1554,08/21/19 08:00:01 PM,0.1753,0.1681,0.2087
1555,08/21/19 08:30:01 PM,0.1753,0.1689,0.2092
1556,08/21/19 09:00:01 PM,0.1753,0.1685,0.2092
1557,08/21/19 09:30:01 PM,0.1753,0.1681,0.2083
1558,08/21/19 10:00:01 PM,0.1753,0.1677,0.2087
1559,08/21/19 10:30:01 PM,0.1753,0.1667,0.2087
1560,08/21/19 11:00:01 PM,0.1753,0.1667,0.2087
1561,08/21/19 11:30:01 PM,0.1753,0.1663,0.2087
1562,08/22/19 12:00:01 AM,0.1753,0.1652,0.2087
1563,08/22/19 12:30:01 AM,0.1753,0.1652,0.2087
1564,08/22/19 01:00:01 AM,0.1753,0.1656,0.2083
1565,08/22/19 01:30:01 AM,0.1746,0.1642,0.2083
1566,08/22/19 02:00:01 AM,0.1746,0.1648,0.2078
1567,08/22/19 02:30:01 AM,0.1746,0.1638,0.2078
1568,08/22/19 03:00:01 AM,0.1746,0.1634,0.2078
1569,08/22/19 03:30:01 AM,0.1746,0.1634,0.2083
1570,08/22/19 04:00:01 AM,0.1746,0.1634,0.2087
1571,08/22/19 04:30:01 AM,0.1746,0.1634,0.2087
1572,08/22/19 05:00:01 AM,0.1746,0.1629,0.2083
1573,08/22/19 05:30:01 AM,0.1746,0.1634,0.2083
1574,08/22/19 06:00:01 AM,0.1746,0.1638,0.2078
1575,08/22/19 06:30:01 AM,0.1746,0.1634,0.2078
1576,08/22/19 07:00:01 AM,0.1746,0.1634,0.2083
1577,08/22/19 07:30:01 AM,0.1746,0.1642,0.2083
1578,08/22/19 08:00:01 AM,0.1746,0.1648,0.2083
1579,08/22/19 08:30:01 AM,0.1746,0.1652,0.2087
1580,08/22/19 09:00:01 AM,0.1753,0.1648,0.2083
1581,08/22/19 09:30:01 AM,0.1753,0.1642,0.2078
1582,08/22/19 10:00:01 AM,0.1753,0.1648,0.2078
1583,08/22/19 10:30:01 AM,0.1753,0.1642,0.2078
1584,08/22/19 11:00:01 AM,0.1753,0.1638,0.2070
1585,08/22/19 11:30:01 AM,0.1753,0.1634,0.2064
1586,08/22/19 12:00:01 PM,0.1753,0.1638,0.2070
1587,08/22/19 12:30:01 PM,0.1753,0.1638,0.2070
1588,08/22/19 01:00:01 PM,0.1753,0.1634,0.2056
1589,08/22/19 01:30:01 PM,0.1753,0.1638,0.2064
1590,08/22/19 02:00:01 PM,0.1753,0.1638,0.2061
1591,08/22/19 02:30:01 PM,0.1746,0.1642,0.2056
1592,08/22/19 03:00:01 PM,0.1753,0.1648,0.2056
1593,08/22/19 03:30:01 PM,0.1746,0.1652,0.2052
1594,08/22/19 04:00:01 PM,0.1753,0.1656,0.2052
1595,08/22/19 04:30:01 PM,0.1753,0.1656,0.2047
1596,08/22/19 05:00:01 PM,0.1746,0.1663,0.2047
1597,08/22/19 05:30:01 PM,0.1753,0.1667,0.2043
1598,08/22/19 06:00:01 PM,0.1753,0.1663,0.2052
1599,08/22/19 06:30:01 PM,0.1746,0.1656,0.2047
1600,08/22/19 07:00:01 PM,0.1746,0.1652,0.2047
1601,08/22/19 07:30:01 PM,0.1746,0.1656,0.2052
1602,08/22/19 08:00:01 PM,0.1746,0.1652,0.2047
1603,08/22/19 08:30:01 PM,0.1746,0.1648,0.2052
1604,08/22/19 09:00:01 PM,0.1746,0.1642,0.2047
1605,08/22/19 09:30:01 PM,0.1746,0.1642,0.2043
1606,08/22/19 10:00:01 PM,0.1746,0.1629,0.2047
1607,08/22/19 10:30:01 PM,0.1746,0.1629,0.2047
1608,08/22/19 11:00:01 PM,0.1746,0.1619,0.2052
1609,08/22/19 11:30:01 PM,0.1746,0.1619,0.2056
1610,08/23/19 12:00:01 AM,0.1746,0.1608,0.2047
1611,08/23/19 12:30:01 AM,0.1746,0.1604,0.2047
1612,08/23/19 01:00:01 AM,0.1746,0.1600,0.2052
1613,08/23/19 01:30:01 AM,0.1746,0.1596,0.2047
1614,08/23/19 02:00:01 AM,0.1746,0.1596,0.2052
1615,08/23/19 02:30:01 AM,0.1746,0.1600,0.2052
1616,08/23/19 03:00:01 AM,0.1746,0.1590,0.2056
1617,08/23/19 03:30:01 AM,0.1746,0.1596,0.2052
1618,08/23/19 04:00:01 AM,0.1739,0.1590,0.2052
1619,08/23/19 04:30:01 AM,0.1739,0.1600,0.2052
1620,08/23/19 05:00:01 AM,0.1746,0.1604,0.2052
1621,08/23/19 05:30:01 AM,0.1739,0.1600,0.2047
1622,08/23/19 06:00:01 AM,0.1746,0.1604,0.2052
1623,08/23/19 06:30:01 AM,0.1746,0.1608,0.2052
1624,08/23/19 07:00:01 AM,0.1746,0.1615,0.2047
1625,08/23/19 07:30:01 AM,0.1746,0.1615,0.2052
1626,08/23/19 08:00:01 AM,0.1746,0.1615,0.2052
1627,08/23/19 08:30:01 AM,0.1739,0.1615,0.2052
1628,08/23/19 09:00:01 AM,0.1746,0.1623,0.2052
1629,08/23/19 09:30:01 AM,0.1746,0.1619,0.2052
1630,08/23/19 10:00:01 AM,0.1746,0.1619,0.2052
1631,08/23/19 10:30:01 AM,0.1746,0.1615,0.2047
1632,08/23/19 11:00:01 AM,0.1746,0.1608,0.2047
1633,08/23/19 11:30:01 AM,0.1746,0.1600,0.2043
1634,08/23/19 12:00:01 PM,0.1746,0.1604,0.2038
1635,08/23/19 12:30:01 PM,0.1746,0.1604,0.2035
1636,08/23/19 01:00:01 PM,0.1746,0.1600,0.2029
1637,08/23/19 01:30:01 PM,0.1746,0.1596,0.2026
1638,08/23/19 02:00:01 PM,0.1746,0.1596,0.2026
1639,08/23/19 02:30:01 PM,0.1746,0.1600,0.2026
1640,08/23/19 03:00:01 PM,0.1739,0.1608,0.2020
1641,08/23/19 03:30:01 PM,0.1739,0.1619,0.2012
1642,08/23/19 04:00:01 PM,0.1746,0.1615,0.2008
1643,08/23/19 04:30:01 PM,0.1746,0.1615,0.2012
1644,08/23/19 05:00:01 PM,0.1739,0.1615,0.2012
1645,08/23/19 05:30:01 PM,0.1746,0.1615,0.2012
1646,08/23/19 06:00:01 PM,0.1746,0.1619,0.2012
1647,08/23/19 06:30:01 PM,0.1746,0.1608,0.2008
1648,08/23/19 07:00:01 PM,0.1746,0.1615,0.2012
1649,08/23/19 07:30:01 PM,0.1739,0.1608,0.2012
1650,08/23/19 08:00:01 PM,0.1739,0.1604,0.2012
1651,08/23/19 08:30:01 PM,0.1739,0.1604,0.2008
1652,08/23/19 09:00:01 PM,0.1739,0.1596,0.2012
1653,08/23/19 09:30:01 PM,0.1739,0.1585,0.2008
1654,08/23/19 10:00:01 PM,0.1739,0.1585,0.2008
1655,08/23/19 10:30:01 PM,0.1739,0.1581,0.2008
1656,08/23/19 11:00:01 PM,0.1739,0.1577,0.2008
1657,08/23/19 11:30:01 PM,0.1739,0.1577,0.2008
1658,08/24/19 12:00:01 AM,0.1739,0.1577,0.2003
1659,08/24/19 12:30:01 AM,0.1739,0.1558,0.2008
1660,08/24/19 01:00:01 AM,0.1739,0.1558,0.2017
1661,08/24/19 01:30:01 AM,0.1739,0.1547,0.2017
1662,08/24/19 02:00:01 AM,0.1739,0.1547,0.2017
1663,08/24/19 02:30:01 AM,0.1739,0.1551,0.2017
1664,08/24/19 03:00:01 AM,0.1739,0.1547,0.2017
1665,08/24/19 03:30:01 AM,0.1739,0.1542,0.2012
1666,08/24/19 04:00:01 AM,0.1739,0.1547,0.2017
1667,08/24/19 04:30:01 AM,0.1739,0.1542,0.2012
1668,08/24/19 05:00:01 AM,0.1739,0.1551,0.2020
1669,08/24/19 05:30:01 AM,0.1739,0.1547,0.2017
1670,08/24/19 06:00:01 AM,0.1739,0.1551,0.2012
1671,08/24/19 06:30:01 AM,0.1739,0.1558,0.2017
1672,08/24/19 07:00:01 AM,0.1739,0.1551,0.2012
1673,08/24/19 07:30:01 AM,0.1739,0.1551,0.2008
1674,08/24/19 08:00:01 AM,0.1739,0.1566,0.2008
1675,08/24/19 08:30:01 AM,0.1739,0.1577,0.2008
1676,08/24/19 09:00:01 AM,0.1739,0.1566,0.2008
1677,08/24/19 09:30:01 AM,0.1739,0.1566,0.2008
1678,08/24/19 10:00:01 AM,0.1739,0.1566,0.2003
1679,08/24/19 10:30:01 AM,0.1739,0.1566,0.2008
1680,08/24/19 11:00:01 AM,0.1739,0.1562,0.1999
1681,08/24/19 11:30:01 AM,0.1739,0.1558,0.1994
1682,08/24/19 12:00:01 PM,0.1739,0.1558,0.1994
1683,08/24/19 12:30:01 PM,0.1739,0.1558,0.1985
1684,08/24/19 01:00:01 PM,0.1739,0.1547,0.1990
1685,08/24/19 01:30:01 PM,0.1739,0.1547,0.1985
1686,08/24/19 02:00:01 PM,0.1739,0.1551,0.1981
1687,08/24/19 02:30:01 PM,0.1739,0.1551,0.1976
1688,08/24/19 03:00:01 PM,0.1739,0.1562,0.1976
1689,08/24/19 03:30:01 PM,0.1739,0.1566,0.1981
1690,08/24/19 04:00:01 PM,0.1739,0.1570,0.1972
1691,08/24/19 04:30:01 PM,0.1739,0.1577,0.1972
1692,08/24/19 05:00:01 PM,0.1739,0.1581,0.1967
1693,08/24/19 05:30:01 PM,0.1739,0.1577,0.1967
1694,08/24/19 06:00:01 PM,0.1739,0.1581,0.1963
1695,08/24/19 06:30:01 PM,0.1739,0.1570,0.1967
1696,08/24/19 07:00:01 PM,0.1739,0.1566,0.1967
