"Plot Title: CM2SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684002, LBL: 30CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684009, LBL: 1M)"
5993,03/28/21 06:00:01 AM,0.4826,0.4952,0.4514
5994,03/28/21 06:30:01 AM,0.4833,0.4952,0.4514
5995,03/28/21 07:00:01 AM,0.4826,0.4952,0.4514
5996,03/28/21 07:30:01 AM,0.4826,0.4959,0.4507
5997,03/28/21 08:00:01 AM,0.4833,0.4959,0.4493
5998,03/28/21 08:30:01 AM,0.4833,0.4952,0.4514
5999,03/28/21 09:00:01 AM,0.4833,0.4959,0.4521
6000,03/28/21 09:30:01 AM,0.4833,0.4952,0.1990
6001,03/28/21 10:00:01 AM,0.4833,0.4959,0.4500
6002,03/28/21 10:30:01 AM,0.4833,0.4959,0.1189
6003,03/28/21 11:00:01 AM,0.4833,0.4959,0.1031
6004,03/28/21 11:30:01 AM,0.4833,0.4959,0.1148
6005,03/28/21 12:00:01 PM,0.4833,0.4959,0.1138
6006,03/28/21 12:30:01 PM,0.4833,0.4966,0.0768
6007,03/28/21 01:00:01 PM,0.4826,0.4959,0.0363
6008,03/28/21 01:30:01 PM,0.4826,0.4959,0.0328
6009,03/28/21 02:00:01 PM,0.4833,0.4959,0.0660
6010,03/28/21 02:30:01 PM,0.4826,0.4966,0.0775
6011,03/28/21 03:00:01 PM,0.4826,0.4959,0.0306
6012,03/28/21 03:30:01 PM,0.4841,0.4959,0.0702
6013,03/28/21 04:00:01 PM,0.4833,0.4959,0.0920
6014,03/28/21 04:30:01 PM,0.4833,0.4959,0.1214
6015,03/28/21 05:00:01 PM,0.4833,0.4959,0.1830
6016,03/28/21 05:30:01 PM,0.4833,0.4952,0.2726
6017,03/28/21 06:00:01 PM,0.4833,0.4959,0.3240
6018,03/28/21 06:30:01 PM,0.4833,0.4952,0.3408
6019,03/28/21 07:00:01 PM,0.4833,0.4952,0.4521
6020,03/28/21 07:30:01 PM,0.4833,0.4952,0.4521
6021,03/28/21 08:00:01 PM,0.4833,0.4952,0.4521
6022,03/28/21 08:30:01 PM,0.4833,0.4952,0.4514
6023,03/28/21 09:00:01 PM,0.4833,0.4952,0.4521
6024,03/28/21 09:30:01 PM,0.4833,0.4952,0.4521
6025,03/28/21 10:00:01 PM,0.4833,0.4952,0.4521
6026,03/28/21 10:30:01 PM,0.4833,0.4952,0.4521
6027,03/28/21 11:00:01 PM,0.4833,0.4952,0.4521
6028,03/28/21 11:30:01 PM,0.4833,0.4952,0.4521
6029,03/29/21 12:00:01 AM,0.4833,0.4952,0.4514
6030,03/29/21 12:30:01 AM,0.4833,0.4959,0.4521
6031,03/29/21 01:00:01 AM,0.4833,0.4959,0.4521
6032,03/29/21 01:30:01 AM,0.4833,0.4952,0.4507
6033,03/29/21 02:00:01 AM,0.4833,0.4959,0.4521
6034,03/29/21 02:30:01 AM,0.4833,0.4959,0.4507
6035,03/29/21 03:00:01 AM,0.4833,0.4959,0.4507
6036,03/29/21 03:30:01 AM,0.4833,0.4959,0.4529
6037,03/29/21 04:00:01 AM,0.4833,0.4959,0.4521
6038,03/29/21 04:30:01 AM,0.4826,0.4959,0.4529
6039,03/29/21 05:00:01 AM,0.4826,0.4959,0.4521
6040,03/29/21 05:30:01 AM,0.4833,0.4959,0.4529
6041,03/29/21 06:00:01 AM,0.4833,0.4959,0.4514
6042,03/29/21 06:30:01 AM,0.4826,0.4959,0.4507
6043,03/29/21 07:00:01 AM,0.4833,0.4959,0.4507
6044,03/29/21 07:30:01 AM,0.4833,0.4959,0.4507
6045,03/29/21 08:00:01 AM,0.4833,0.4959,0.4507
6046,03/29/21 08:30:01 AM,0.4833,0.4966,0.4529
6047,03/29/21 09:00:01 AM,0.4833,0.4966,0.4529
6048,03/29/21 09:30:01 AM,0.4833,0.4959,0.4529
6049,03/29/21 10:00:01 AM,0.4833,0.4959,0.4514
6050,03/29/21 10:30:01 AM,0.4833,0.4959,0.2853
6051,03/29/21 11:00:01 AM,0.4833,0.4959,0.4514
6052,03/29/21 11:30:01 AM,0.4833,0.4966,0.2712
6053,03/29/21 12:00:01 PM,0.4833,0.4959,0.4514
6054,03/29/21 12:30:01 PM,0.4833,0.4959,0.2327
6055,03/29/21 01:00:01 PM,0.4833,0.4966,0.2117
6056,03/29/21 01:30:01 PM,0.4833,0.4959,0.2148
6057,03/29/21 02:00:01 PM,0.4833,0.4959,0.1954
6058,03/29/21 02:30:01 PM,0.4833,0.4959,0.1738
6059,03/29/21 03:00:01 PM,0.4833,0.4959,0.1585
6060,03/29/21 03:30:01 PM,0.4833,0.4959,0.1958
6061,03/29/21 04:00:01 PM,0.4833,0.4959,0.1508
6062,03/29/21 04:30:01 PM,0.4833,0.4959,0.1412
6063,03/29/21 05:00:01 PM,0.4833,0.4959,0.2479
6064,03/29/21 05:30:01 PM,0.4833,0.4959,0.3286
6065,03/29/21 06:00:01 PM,0.4833,0.4959,0.3451
6066,03/29/21 06:30:01 PM,0.4833,0.4959,0.4529
6067,03/29/21 07:00:01 PM,0.4833,0.4959,0.4529
6068,03/29/21 07:30:01 PM,0.4833,0.4959,0.4521
6069,03/29/21 08:00:01 PM,0.4833,0.4959,0.4529
6070,03/29/21 08:30:01 PM,0.4833,0.4959,0.4529
6071,03/29/21 09:00:01 PM,0.4833,0.4959,0.4529
6072,03/29/21 09:30:01 PM,0.4833,0.4959,0.4514
6073,03/29/21 10:00:01 PM,0.4833,0.4966,0.4514
6074,03/29/21 10:30:01 PM,0.4833,0.4966,0.4250
6075,03/29/21 11:00:01 PM,0.4833,0.4959,0.4521
6076,03/29/21 11:30:01 PM,0.4833,0.4966,0.4346
6077,03/30/21 12:00:01 AM,0.4833,0.4959,0.4521
6078,03/30/21 12:30:01 AM,0.4833,0.4966,0.4423
6079,03/30/21 01:00:01 AM,0.4833,0.4966,0.4521
6080,03/30/21 01:30:01 AM,0.4833,0.4966,0.4471
6081,03/30/21 02:00:01 AM,0.4833,0.4966,0.4521
6082,03/30/21 02:30:01 AM,0.4833,0.4959,0.4500
6083,03/30/21 03:00:01 AM,0.4833,0.4966,0.4521
6084,03/30/21 03:30:01 AM,0.4833,0.4966,0.4514
6085,03/30/21 04:00:01 AM,0.4833,0.4959,0.4514
6086,03/30/21 04:30:01 AM,0.4833,0.4966,0.4521
6087,03/30/21 05:00:01 AM,0.4833,0.4966,0.4521
6088,03/30/21 05:30:01 AM,0.4833,0.4966,0.4514
6089,03/30/21 06:00:01 AM,0.4833,0.4966,0.4536
6090,03/30/21 06:30:01 AM,0.4833,0.4966,0.4514
6091,03/30/21 07:00:01 AM,0.4833,0.4966,0.4536
6092,03/30/21 07:30:01 AM,0.4833,0.4966,0.4536
6093,03/30/21 08:00:01 AM,0.4833,0.4966,0.4543
6094,03/30/21 08:30:01 AM,0.4833,0.4974,0.4543
6095,03/30/21 09:00:01 AM,0.4833,0.4974,0.4543
6096,03/30/21 09:30:01 AM,0.4833,0.4974,0.4543
6097,03/30/21 10:00:01 AM,0.4833,0.4966,0.4543
6098,03/30/21 10:30:01 AM,0.4841,0.4966,0.4543
6099,03/30/21 11:00:01 AM,0.4833,0.4966,0.4543
6100,03/30/21 11:30:01 AM,0.4841,0.4974,0.4543
6101,03/30/21 12:00:01 PM,0.4833,0.4974,0.4543
6102,03/30/21 12:30:01 PM,0.4833,0.4966,0.4543
6103,03/30/21 01:00:01 PM,0.4833,0.4966,0.4543
6104,03/30/21 01:30:01 PM,0.4833,0.4966,0.4543
6105,03/30/21 02:00:01 PM,0.4833,0.4966,0.4543
6106,03/30/21 02:30:01 PM,0.4833,0.4966,0.4550
6107,03/30/21 03:00:01 PM,0.4841,0.4966,0.4543
6108,03/30/21 03:30:01 PM,0.4841,0.4974,0.4550
6109,03/30/21 04:00:01 PM,0.4841,0.4966,0.4529
6110,03/30/21 04:30:01 PM,0.4833,0.4966,0.3156
6111,03/30/21 05:00:01 PM,0.4833,0.4966,0.3367
6112,03/30/21 05:30:01 PM,0.4833,0.4974,0.3466
6113,03/30/21 06:00:01 PM,0.4833,0.4966,0.3600
6114,03/30/21 06:30:01 PM,0.4833,0.4966,0.4543
6115,03/30/21 07:00:01 PM,0.4833,0.4966,0.4536
6116,03/30/21 07:30:01 PM,0.4833,0.4966,0.4536
6117,03/30/21 08:00:01 PM,0.4833,0.4966,0.4543
6118,03/30/21 08:30:01 PM,0.4833,0.4966,0.4543
6119,03/30/21 09:00:01 PM,0.4833,0.4966,0.4543
6120,03/30/21 09:30:01 PM,0.4833,0.4966,0.4543
6121,03/30/21 10:00:01 PM,0.4833,0.4966,0.4543
6122,03/30/21 10:30:01 PM,0.4841,0.4966,0.4543
6123,03/30/21 11:00:01 PM,0.4833,0.4966,0.4543
6124,03/30/21 11:30:01 PM,0.4841,0.4974,0.4543
6125,03/31/21 12:00:01 AM,0.4833,0.4966,0.4536
6126,03/31/21 12:30:01 AM,0.4833,0.4974,0.4529
6127,03/31/21 01:00:01 AM,0.4833,0.4974,0.4529
6128,03/31/21 01:30:01 AM,0.4833,0.4974,0.4507
6129,03/31/21 02:00:01 AM,0.4833,0.4966,0.4521
6130,03/31/21 02:30:01 AM,0.4833,0.4966,0.4521
6131,03/31/21 03:00:01 AM,0.4833,0.4966,0.3590
6132,03/31/21 03:30:01 AM,0.4833,0.4974,0.4529
6133,03/31/21 04:00:01 AM,0.4833,0.4974,0.4529
6134,03/31/21 04:30:01 AM,0.4833,0.4974,0.4529
6135,03/31/21 05:00:01 AM,0.4833,0.4974,0.4529
6136,03/31/21 05:30:01 AM,0.4833,0.4974,0.4529
6137,03/31/21 06:00:01 AM,0.4833,0.4974,0.4529
6138,03/31/21 06:30:01 AM,0.4833,0.4974,0.4529
6139,03/31/21 07:00:01 AM,0.4833,0.4974,0.4529
6140,03/31/21 07:30:01 AM,0.4833,0.4974,0.4550
6141,03/31/21 08:00:01 AM,0.4833,0.4983,0.4550
6142,03/31/21 08:30:01 AM,0.4833,0.4974,0.4550
6143,03/31/21 09:00:01 AM,0.4841,0.4983,0.4550
6144,03/31/21 09:30:01 AM,0.4841,0.4974,0.4550
6145,03/31/21 10:00:01 AM,0.4841,0.4974,0.4536
6146,03/31/21 10:30:01 AM,0.4833,0.4974,0.3219
6147,03/31/21 11:00:01 AM,0.4833,0.4974,0.3211
6148,03/31/21 11:30:01 AM,0.4833,0.4974,0.3066
6149,03/31/21 12:00:01 PM,0.4833,0.4983,0.2827
6150,03/31/21 12:30:01 PM,0.4833,0.4974,0.2701
6151,03/31/21 01:00:01 PM,0.4833,0.4983,0.2657
6152,03/31/21 01:30:01 PM,0.4833,0.4983,0.2524
6153,03/31/21 02:00:01 PM,0.4841,0.4983,0.2650
6154,03/31/21 02:30:01 PM,0.4833,0.4983,0.2425
6155,03/31/21 03:00:01 PM,0.4833,0.4983,0.2335
6156,03/31/21 03:30:01 PM,0.4841,0.4983,0.2532
6157,03/31/21 04:00:01 PM,0.4833,0.4983,0.2468
6158,03/31/21 04:30:01 PM,0.4833,0.4983,0.2557
6159,03/31/21 05:00:01 PM,0.4833,0.4983,0.3277
6160,03/31/21 05:30:01 PM,0.4833,0.4983,0.3371
6161,03/31/21 06:00:01 PM,0.4833,0.4974,0.3638
6162,03/31/21 06:30:01 PM,0.4833,0.4974,0.3798
6163,03/31/21 07:00:01 PM,0.4833,0.4974,0.4550
6164,03/31/21 07:30:01 PM,0.4833,0.4974,0.4550
6165,03/31/21 08:00:01 PM,0.4833,0.4974,0.4550
6166,03/31/21 08:30:01 PM,0.4833,0.4974,0.4543
6167,03/31/21 09:00:01 PM,0.4833,0.4966,0.4557
6168,03/31/21 09:30:01 PM,0.4833,0.4974,0.4550
6169,03/31/21 10:00:01 PM,0.4833,0.4966,0.4550
6170,03/31/21 10:30:01 PM,0.4833,0.4966,0.4536
6171,03/31/21 11:00:01 PM,0.4833,0.4966,0.4543
6172,03/31/21 11:30:01 PM,0.4833,0.4974,0.4514
6173,04/01/21 12:00:01 AM,0.4833,0.4974,0.4543
6174,04/01/21 12:30:01 AM,0.4833,0.4974,0.4536
6175,04/01/21 01:00:01 AM,0.4833,0.4974,0.4536
6176,04/01/21 01:30:01 AM,0.4833,0.4974,0.4536
6177,04/01/21 02:00:01 AM,0.4833,0.4974,0.4536
6178,04/01/21 02:30:01 AM,0.4833,0.4974,0.4536
6179,04/01/21 03:00:01 AM,0.4833,0.4974,0.4536
6180,04/01/21 03:30:01 AM,0.4833,0.4974,0.4536
6181,04/01/21 04:00:01 AM,0.4833,0.4974,0.4557
6182,04/01/21 04:30:01 AM,0.4833,0.4974,0.4557
6183,04/01/21 05:00:01 AM,0.4833,0.4983,0.4557
6184,04/01/21 05:30:01 AM,0.4833,0.4974,0.4557
6185,04/01/21 06:00:01 AM,0.4833,0.4983,0.4557
6186,04/01/21 06:30:01 AM,0.4833,0.4974,0.4557
6187,04/01/21 07:00:01 AM,0.4833,0.4983,0.4557
6188,04/01/21 07:30:01 AM,0.4833,0.4983,0.4550
6189,04/01/21 08:00:01 AM,0.4833,0.4974,0.4557
6190,04/01/21 08:30:01 AM,0.4841,0.4983,0.4557
6191,04/01/21 09:00:01 AM,0.4841,0.4983,0.4543
6192,04/01/21 09:30:01 AM,0.4841,0.4983,0.4543
6193,04/01/21 10:00:01 AM,0.4841,0.4990,0.3335
6194,04/01/21 10:30:01 AM,0.4841,0.4983,0.3290
6195,04/01/21 11:00:01 AM,0.4833,0.4990,0.3335
6196,04/01/21 11:30:01 AM,0.4841,0.4983,0.3317
6197,04/01/21 12:00:01 PM,0.4841,0.4990,0.3290
6198,04/01/21 12:30:01 PM,0.4833,0.4990,0.3223
6199,04/01/21 01:00:01 PM,0.4833,0.4983,0.3265
6200,04/01/21 01:30:01 PM,0.4833,0.4990,0.3084
6201,04/01/21 02:00:01 PM,0.4841,0.4990,0.2827
6202,04/01/21 02:30:01 PM,0.4841,0.4990,0.3219
6203,04/01/21 03:00:01 PM,0.4841,0.4983,0.3256
6204,04/01/21 03:30:01 PM,0.4841,0.4983,0.3244
6205,04/01/21 04:00:01 PM,0.4841,0.4983,0.3240
6206,04/01/21 04:30:01 PM,0.4833,0.4983,0.3317
6207,04/01/21 05:00:01 PM,0.4833,0.4990,0.3432
6208,04/01/21 05:30:01 PM,0.4841,0.4990,0.3553
6209,04/01/21 06:00:01 PM,0.4841,0.4983,0.3780
6210,04/01/21 06:30:01 PM,0.4833,0.4983,0.3959
6211,04/01/21 07:00:01 PM,0.4841,0.4983,0.4557
6212,04/01/21 07:30:01 PM,0.4833,0.4983,0.4550
6213,04/01/21 08:00:01 PM,0.4833,0.4983,0.4557
6214,04/01/21 08:30:01 PM,0.4841,0.4983,0.4557
6215,04/01/21 09:00:01 PM,0.4833,0.4974,0.4557
6216,04/01/21 09:30:01 PM,0.4833,0.4974,0.4543
6217,04/01/21 10:00:01 PM,0.4841,0.4983,0.4557
6218,04/01/21 10:30:01 PM,0.4841,0.4983,0.4557
6219,04/01/21 11:00:01 PM,0.4841,0.4983,0.3563
6220,04/01/21 11:30:01 PM,0.4841,0.4983,0.4557
6221,04/02/21 12:00:01 AM,0.4841,0.4983,0.4557
6222,04/02/21 12:30:01 AM,0.4841,0.4983,0.4550
6223,04/02/21 01:00:01 AM,0.4841,0.4983,0.4543
6224,04/02/21 01:30:01 AM,0.4833,0.4990,0.4543
6225,04/02/21 02:00:01 AM,0.4841,0.4983,0.4557
6226,04/02/21 02:30:01 AM,0.4841,0.4990,0.4557
6227,04/02/21 03:00:01 AM,0.4833,0.4983,0.4557
6228,04/02/21 03:30:01 AM,0.4833,0.4983,0.3990
6229,04/02/21 04:00:01 AM,0.4841,0.4990,0.4565
6230,04/02/21 04:30:01 AM,0.4841,0.4983,0.4557
6231,04/02/21 05:00:01 AM,0.4833,0.4983,0.4565
6232,04/02/21 05:30:01 AM,0.4833,0.4983,0.4565
6233,04/02/21 06:00:01 AM,0.4833,0.4983,0.4565
6234,04/02/21 06:30:01 AM,0.4833,0.4974,0.4565
6235,04/02/21 07:00:01 AM,0.4833,0.4983,0.4229
6236,04/02/21 07:30:01 AM,0.4833,0.4983,0.4565
6237,04/02/21 08:00:01 AM,0.4841,0.4983,0.4565
6238,04/02/21 08:30:01 AM,0.4841,0.4990,0.4565
6239,04/02/21 09:00:01 AM,0.4841,0.4990,0.4550
6240,04/02/21 09:30:01 AM,0.4841,0.4990,0.3547
6241,04/02/21 10:00:01 AM,0.4841,0.4990,0.3511
6242,04/02/21 10:30:01 AM,0.4841,0.4998,0.3471
6243,04/02/21 11:00:01 AM,0.4841,0.4990,0.3422
6244,04/02/21 11:30:01 AM,0.4841,0.4983,0.3422
6245,04/02/21 12:00:01 PM,0.4841,0.4998,0.3393
6246,04/02/21 12:30:01 PM,0.4841,0.4998,0.3371
6247,04/02/21 01:00:01 PM,0.4841,0.4998,0.3418
6248,04/02/21 01:30:01 PM,0.4833,0.4990,0.3389
6249,04/02/21 02:00:01 PM,0.4841,0.4998,0.3427
6250,04/02/21 02:30:01 PM,0.4841,0.4998,0.3427
6251,04/02/21 03:00:01 PM,0.4841,0.4990,0.3481
6252,04/02/21 03:30:01 PM,0.4833,0.4998,0.3471
6253,04/02/21 04:00:01 PM,0.4833,0.4998,0.3516
6254,04/02/21 04:30:01 PM,0.4841,0.4998,0.3573
6255,04/02/21 05:00:01 PM,0.4841,0.4998,0.3643
6256,04/02/21 05:30:01 PM,0.4841,0.4990,0.3762
6257,04/02/21 06:00:01 PM,0.4841,0.4990,0.3964
6258,04/02/21 06:30:01 PM,0.4841,0.4990,0.4572
6259,04/02/21 07:00:01 PM,0.4841,0.4990,0.4572
6260,04/02/21 07:30:01 PM,0.4833,0.4990,0.4557
6261,04/02/21 08:00:01 PM,0.4833,0.4990,0.4572
6262,04/02/21 08:30:01 PM,0.4841,0.4990,0.4565
6263,04/02/21 09:00:01 PM,0.4841,0.4990,0.4536
6264,04/02/21 09:30:01 PM,0.4841,0.4990,0.4572
6265,04/02/21 10:00:01 PM,0.4833,0.4990,0.4557
6266,04/02/21 10:30:01 PM,0.4841,0.4990,0.4550
6267,04/02/21 11:00:01 PM,0.4841,0.4990,0.4550
6268,04/02/21 11:30:01 PM,0.4841,0.4990,0.4550
6269,04/03/21 12:00:01 AM,0.4841,0.4990,0.4550
6270,04/03/21 12:30:01 AM,0.4841,0.4998,0.4557
6271,04/03/21 01:00:01 AM,0.4833,0.4990,0.4557
6272,04/03/21 01:30:01 AM,0.4841,0.4990,0.4550
6273,04/03/21 02:00:01 AM,0.4841,0.4990,0.4550
6274,04/03/21 02:30:01 AM,0.4841,0.4998,0.4572
6275,04/03/21 03:00:01 AM,0.4833,0.4990,0.4572
6276,04/03/21 03:30:01 AM,0.4841,0.4998,0.4565
6277,04/03/21 04:00:01 AM,0.4833,0.4990,0.4572
6278,04/03/21 04:30:01 AM,0.4833,0.4998,0.4572
6279,04/03/21 05:00:01 AM,0.4841,0.4998,0.4572
6280,04/03/21 05:30:01 AM,0.4841,0.4990,0.4572
6281,04/03/21 06:00:01 AM,0.4841,0.4990,0.4572
6282,04/03/21 06:30:01 AM,0.4841,0.4998,0.4572
6283,04/03/21 07:00:01 AM,0.4833,0.4990,0.4298
6284,04/03/21 07:30:01 AM,0.4841,0.4998,0.4572
6285,04/03/21 08:00:01 AM,0.4841,0.4998,0.4572
6286,04/03/21 08:30:01 AM,0.4841,0.4998,0.4557
6287,04/03/21 09:00:01 AM,0.4841,0.4998,0.4579
6288,04/03/21 09:30:01 AM,0.4841,0.4998,0.4572
6289,04/03/21 10:00:01 AM,0.4841,0.5005,0.4557
6290,04/03/21 10:30:01 AM,0.4841,0.4998,0.3638
6291,04/03/21 11:00:01 AM,0.4841,0.5005,0.3611
6292,04/03/21 11:30:01 AM,0.4841,0.5005,0.3568
6293,04/03/21 12:00:01 PM,0.4841,0.5005,0.3578
6294,04/03/21 12:30:01 PM,0.4833,0.5005,0.3568
6295,04/03/21 01:00:01 PM,0.4833,0.5005,0.3526
6296,04/03/21 01:30:01 PM,0.4841,0.5005,0.3557
6297,04/03/21 02:00:01 PM,0.4841,0.5005,0.3542
6298,04/03/21 02:30:01 PM,0.4841,0.5005,0.3655
6299,04/03/21 03:00:01 PM,0.4841,0.5005,-0.1838
6300,04/03/21 03:30:01 PM,0.4841,0.5005,-0.2103
6301,04/03/21 04:00:01 PM,0.4841,0.5005,-0.1826
6302,04/03/21 04:30:01 PM,0.4841,0.5005,-0.1528
6303,04/03/21 05:00:01 PM,0.4841,0.4998,-0.0402
6304,04/03/21 05:30:01 PM,0.4841,0.4998,0.0632
6305,04/03/21 06:00:01 PM,0.4833,0.4998,0.4557
6306,04/03/21 06:30:01 PM,0.4841,0.4998,0.2387
6307,04/03/21 07:00:01 PM,0.4841,0.4998,0.4565
6308,04/03/21 07:30:01 PM,0.4841,0.4998,0.4572
6309,04/03/21 08:00:01 PM,0.4841,0.4998,0.4572
6310,04/03/21 08:30:01 PM,0.4841,0.4998,0.4579
6311,04/03/21 09:00:01 PM,0.4841,0.4998,0.4579
6312,04/03/21 09:30:01 PM,0.4841,0.4998,0.4579
6313,04/03/21 10:00:01 PM,0.4841,0.4998,0.4579
6314,04/03/21 10:30:01 PM,0.4841,0.4998,0.4579
6315,04/03/21 11:00:01 PM,0.4833,0.4998,0.4579
6316,04/03/21 11:30:01 PM,0.4841,0.4998,0.4565
6317,04/04/21 12:00:01 AM,0.4841,0.4998,0.4557
6318,04/04/21 12:30:01 AM,0.4841,0.4998,0.4557
6319,04/04/21 01:00:01 AM,0.4841,0.4998,0.4557
6320,04/04/21 01:30:01 AM,0.4841,0.4998,0.4557
6321,04/04/21 02:00:01 AM,0.4841,0.4998,0.4557
6322,04/04/21 02:30:01 AM,0.4841,0.4990,0.4557
6323,04/04/21 03:00:01 AM,0.4841,0.4998,0.4572
6324,04/04/21 03:30:01 AM,0.4833,0.4998,0.4579
6325,04/04/21 04:00:01 AM,0.4833,0.4998,0.4536
6326,04/04/21 04:30:01 AM,0.4833,0.4998,0.4579
6327,04/04/21 05:00:01 AM,0.4841,0.4998,0.4579
6328,04/04/21 05:30:01 AM,0.4841,0.4998,0.4579
6329,04/04/21 06:00:01 AM,0.4841,0.4998,0.4579
6330,04/04/21 06:30:01 AM,0.4841,0.4998,0.4579
6331,04/04/21 07:00:01 AM,0.4841,0.5005,0.4579
6332,04/04/21 07:30:01 AM,0.4841,0.4998,0.4565
6333,04/04/21 08:00:01 AM,0.4841,0.5005,0.4579
6334,04/04/21 08:30:01 AM,0.4841,0.5005,0.4579
6335,04/04/21 09:00:01 AM,0.4841,0.5005,0.4579
6336,04/04/21 09:30:01 AM,0.4841,0.5005,0.4572
6337,04/04/21 10:00:01 AM,0.4841,0.5012,-0.0457
6338,04/04/21 10:30:01 AM,0.4841,0.5005,0.4557
6339,04/04/21 11:00:01 AM,0.4841,0.5005,-0.1075
6340,04/04/21 11:30:01 AM,0.4841,0.5012,-0.1057
6341,04/04/21 12:00:01 PM,0.4841,0.5012,-0.1085
6342,04/04/21 12:30:01 PM,0.4833,0.5005,-0.1337
6343,04/04/21 01:00:01 PM,0.4841,0.5005,-0.1452
6344,04/04/21 01:30:01 PM,0.4833,0.5005,-0.1358
6345,04/04/21 02:00:01 PM,0.4841,0.5005,-0.1517
6346,04/04/21 02:30:01 PM,0.4841,0.5005,-0.1247
6347,04/04/21 03:00:01 PM,0.4841,0.5005,-0.1150
6348,04/04/21 03:30:01 PM,0.4841,0.5005,-0.1358
6349,04/04/21 04:00:01 PM,0.4841,0.5012,-0.1399
6350,04/04/21 04:30:01 PM,0.4841,0.5012,-0.1528
6351,04/04/21 05:00:01 PM,0.4833,0.5012,0.0252
6352,04/04/21 05:30:01 PM,0.4841,0.5005,0.1281
6353,04/04/21 06:00:01 PM,0.4841,0.5005,0.4557
6354,04/04/21 06:30:01 PM,0.4841,0.5005,0.2475
6355,04/04/21 07:00:01 PM,0.4841,0.4998,0.4579
6356,04/04/21 07:30:01 PM,0.4841,0.4998,0.4586
6357,04/04/21 08:00:01 PM,0.4841,0.4998,0.4579
6358,04/04/21 08:30:01 PM,0.4841,0.4998,0.4586
6359,04/04/21 09:00:01 PM,0.4841,0.4998,0.4579
6360,04/04/21 09:30:01 PM,0.4841,0.4998,0.4579
6361,04/04/21 10:00:01 PM,0.4841,0.4998,0.4586
6362,04/04/21 10:30:01 PM,0.4841,0.4998,0.4579
6363,04/04/21 11:00:01 PM,0.4841,0.5005,0.4572
6364,04/04/21 11:30:01 PM,0.4841,0.5005,0.4565
6365,04/05/21 12:00:01 AM,0.4841,0.4998,0.4565
6366,04/05/21 12:30:01 AM,0.4833,0.4998,0.4565
6367,04/05/21 01:00:01 AM,0.4833,0.4998,0.4565
6368,04/05/21 01:30:01 AM,0.4841,0.5005,0.4565
6369,04/05/21 02:00:01 AM,0.4841,0.5005,0.4565
6370,04/05/21 02:30:01 AM,0.4841,0.4998,0.4565
6371,04/05/21 03:00:01 AM,0.4841,0.4998,0.4565
6372,04/05/21 03:30:01 AM,0.4841,0.5005,0.4202
6373,04/05/21 04:00:01 AM,0.4841,0.5005,0.4565
6374,04/05/21 04:30:01 AM,0.4841,0.5005,0.4255
6375,04/05/21 05:00:01 AM,0.4841,0.5005,0.4565
6376,04/05/21 05:30:01 AM,0.4841,0.5005,0.4572
6377,04/05/21 06:00:01 AM,0.4841,0.5005,0.4586
6378,04/05/21 06:30:01 AM,0.4841,0.5005,0.4579
6379,04/05/21 07:00:01 AM,0.4841,0.5005,0.4579
6380,04/05/21 07:30:01 AM,0.4841,0.5005,0.4586
6381,04/05/21 08:00:01 AM,0.4841,0.5005,0.4586
6382,04/05/21 08:30:01 AM,0.4841,0.5005,0.4579
6383,04/05/21 09:00:01 AM,0.4841,0.5005,0.4586
6384,04/05/21 09:30:01 AM,0.4841,0.5005,0.4586
6385,04/05/21 10:00:01 AM,0.4841,0.5005,0.4586
6386,04/05/21 10:30:01 AM,0.4841,0.5005,0.4586
6387,04/05/21 11:00:01 AM,0.4841,0.5005,0.4586
6388,04/05/21 11:30:01 AM,0.4841,0.5005,0.4586
6389,04/05/21 12:00:01 PM,0.4841,0.5012,0.4586
6390,04/05/21 12:30:01 PM,0.4848,0.5005,0.4586
6391,04/05/21 01:00:01 PM,0.4841,0.5012,0.4593
6392,04/05/21 01:30:01 PM,0.4841,0.5012,0.4593
6393,04/05/21 02:00:01 PM,0.4841,0.5012,0.4593
6394,04/05/21 02:30:01 PM,0.4841,0.5012,0.4586
6395,04/05/21 03:00:01 PM,0.4841,0.5012,0.4586
6396,04/05/21 03:30:01 PM,0.4841,0.5020,0.4586
6397,04/05/21 04:00:01 PM,0.4841,0.5012,0.4586
6398,04/05/21 04:30:01 PM,0.4841,0.5012,0.4586
6399,04/05/21 05:00:01 PM,0.4841,0.5012,0.4586
6400,04/05/21 05:30:01 PM,0.4841,0.5005,0.4586
6401,04/05/21 06:00:01 PM,0.4841,0.5005,0.4586
6402,04/05/21 06:30:01 PM,0.4841,0.5012,0.4586
6403,04/05/21 07:00:01 PM,0.4841,0.5005,0.4572
6404,04/05/21 07:30:01 PM,0.4841,0.5005,0.4586
6405,04/05/21 08:00:01 PM,0.4841,0.5005,0.4579
6406,04/05/21 08:30:01 PM,0.4841,0.5005,0.4579
6407,04/05/21 09:00:01 PM,0.4841,0.5005,0.4586
6408,04/05/21 09:30:01 PM,0.4841,0.5005,0.4586
6409,04/05/21 10:00:01 PM,0.4841,0.5005,0.4586
6410,04/05/21 10:30:01 PM,0.4841,0.5005,0.4586
